explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
nan,582,137,nan,nan,21920,nan
nan,581,138,nan,nan,22080,nan
nan,580,139,nan,nan,22240,nan
nan,580,140,nan,nan,22400,nan
nan,580,141,nan,nan,22560,nan
nan,580,142,nan,nan,22720,nan
nan,580,143,nan,nan,22880,nan
nan,580,144,nan,nan,23040,nan
nan,580,145,nan,nan,23200,nan
nan,580,146,nan,nan,23360,nan
nan,580,147,nan,nan,23520,nan
nan,580,148,nan,nan,23680,nan
nan,580,149,nan,nan,23840,nan
nan,581,150,nan,nan,24000,nan
nan,581,151,nan,nan,24160,nan
nan,581,152,nan,nan,24320,nan
nan,581,153,nan,nan,24480,nan
nan,581,154,nan,nan,24640,nan
nan,581,155,nan,nan,24800,nan
nan,581,156,nan,nan,24960,nan
nan,581,157,nan,nan,25120,nan
nan,581,158,nan,nan,25280,nan
nan,581,159,nan,nan,25440,nan
nan,581,160,nan,nan,25600,nan
nan,581,161,nan,nan,25760,nan
nan,581,162,nan,nan,25920,nan
nan,581,163,nan,nan,26080,nan
nan,581,164,nan,nan,26240,nan
nan,581,165,nan,nan,26400,nan
nan,581,166,nan,nan,26560,nan
nan,582,167,nan,nan,26720,nan
nan,582,168,nan,nan,26880,nan
nan,582,169,nan,nan,27040,nan
nan,582,170,nan,nan,27200,nan
nan,582,171,nan,nan,27360,nan
nan,582,172,nan,nan,27520,nan
nan,582,173,nan,nan,27680,nan
nan,582,174,nan,nan,27840,nan
nan,583,175,nan,nan,28000,nan
nan,583,176,nan,nan,28160,nan
nan,583,177,nan,nan,28320,nan
nan,584,178,nan,nan,28480,nan
nan,584,179,nan,nan,28640,nan
nan,585,180,nan,nan,28800,nan
nan,585,181,nan,nan,28960,nan
nan,585,182,nan,nan,29120,nan
nan,586,183,nan,nan,29280,nan
nan,586,184,nan,nan,29440,nan
nan,587,185,nan,nan,29600,nan
nan,587,186,nan,nan,29760,nan
nan,587,187,nan,nan,29920,nan
nan,588,188,nan,nan,30080,nan
nan,588,189,nan,nan,30240,nan
nan,588,190,nan,nan,30400,nan
nan,589,191,nan,nan,30560,nan
nan,589,192,nan,nan,30720,nan
nan,590,193,nan,nan,30880,nan
nan,590,194,nan,nan,31040,nan
nan,590,195,nan,nan,31200,nan
nan,590,196,nan,nan,31360,nan
nan,590,197,nan,nan,31520,nan
nan,591,198,nan,nan,31680,nan
nan,591,199,nan,nan,31840,nan
nan,592,200,nan,nan,32000,nan
nan,592,201,nan,nan,32160,nan
nan,592,202,nan,nan,32320,nan
nan,592,203,nan,nan,32480,nan
nan,593,204,nan,nan,32640,nan
nan,593,205,nan,nan,32800,nan
nan,593,206,nan,nan,32960,nan
nan,594,207,nan,nan,33120,nan
nan,594,208,nan,nan,33280,nan
nan,594,209,nan,nan,33440,nan
nan,595,210,nan,nan,33600,nan
nan,595,211,nan,nan,33760,nan
nan,595,212,nan,nan,33920,nan
nan,596,213,nan,nan,34080,nan
nan,596,214,nan,nan,34240,nan
nan,596,215,nan,nan,34400,nan
nan,597,216,nan,nan,34560,nan
nan,597,217,nan,nan,34720,nan
nan,597,218,nan,nan,34880,nan
nan,598,219,nan,nan,35040,nan
nan,598,220,nan,nan,35200,nan
nan,598,221,nan,nan,35360,nan
nan,598,222,nan,nan,35520,nan
nan,599,223,nan,nan,35680,nan
nan,599,224,nan,nan,35840,nan
nan,599,225,nan,nan,36000,nan
nan,599,226,nan,nan,36160,nan
nan,600,227,nan,nan,36320,nan
nan,600,228,nan,nan,36480,nan
nan,600,229,nan,nan,36640,nan
nan,600,230,nan,nan,36800,nan
nan,601,231,nan,nan,36960,nan
nan,601,232,nan,nan,37120,nan
nan,601,233,nan,nan,37280,nan
nan,601,234,nan,nan,37440,nan
nan,601,235,nan,nan,37600,nan
nan,602,236,nan,nan,37760,nan
nan,602,237,nan,nan,37920,nan
nan,602,238,nan,nan,38080,nan
nan,602,239,nan,nan,38240,nan
nan,602,240,nan,nan,38400,nan
nan,603,241,nan,nan,38560,nan
nan,603,242,nan,nan,38720,nan
nan,603,243,nan,nan,38880,nan
nan,604,244,nan,nan,39040,nan
nan,604,245,nan,nan,39200,nan
nan,604,246,nan,nan,39360,nan
nan,604,247,nan,nan,39520,nan
nan,605,248,nan,nan,39680,nan
nan,605,249,nan,nan,39840,nan
nan,605,250,nan,nan,40000,nan
nan,605,251,nan,nan,40160,nan
nan,606,252,nan,nan,40320,nan
nan,606,253,nan,nan,40480,nan
nan,606,254,nan,nan,40640,nan
nan,606,255,nan,nan,40800,nan
nan,606,256,nan,nan,40960,nan
nan,607,257,nan,nan,41120,nan
nan,607,258,nan,nan,41280,nan
nan,607,259,nan,nan,41440,nan
nan,607,260,nan,nan,41600,nan
nan,607,261,nan,nan,41760,nan
nan,608,262,nan,nan,41920,nan
nan,608,263,nan,nan,42080,nan
nan,608,264,nan,nan,42240,nan
nan,608,265,nan,nan,42400,nan
nan,608,266,nan,nan,42560,nan
nan,609,267,nan,nan,42720,nan
nan,609,268,nan,nan,42880,nan
nan,609,269,nan,nan,43040,nan
nan,609,270,nan,nan,43200,nan
nan,609,271,nan,nan,43360,nan
nan,609,272,nan,nan,43520,nan
nan,609,273,nan,nan,43680,nan
