# {"t_start": 1543462399.5938284, "env_id": "DemonAttackNoFrameskip-v0"} 
r,l,t
250.0,1759,16.21261
190.0,1343,27.491776
190.0,2088,44.868982
140.0,1081,53.450909
20.0,315,55.780257
150.0,692,62.014064
120.0,487,66.077971
220.0,985,73.861456
30.0,319,76.662387
130.0,706,82.232441
295.0,1058,90.985056
90.0,480,95.192131
140.0,567,99.662826
140.0,679,105.271348
400.0,1365,116.812735
310.0,1412,128.536987
235.0,1127,137.357818
680.0,1956,153.68723
370.0,1510,165.91779
280.0,1399,177.410829
310.0,1145,186.877952
100.0,422,190.190661
500.0,1807,205.189191
420.0,1506,217.965879
760.0,2228,236.466112
400.0,1408,248.11616
235.0,775,254.662138
370.0,1735,268.910718
355.0,1375,280.544145
420.0,1426,292.272776
130.0,952,299.91264
340.0,1745,314.615315
205.0,859,321.92541
355.0,1065,330.522164
370.0,1418,342.149213
295.0,1023,350.528337
340.0,1332,361.259929
310.0,1223,371.103935
205.0,1178,381.300471
1040.0,1741,395.477338
340.0,1311,406.451719
130.0,739,412.816593
520.0,1420,424.621712
295.0,1016,433.110841
325.0,1026,441.651105
130.0,723,447.220937
680.0,1578,460.105095
265.0,1105,469.374221
280.0,1027,477.781629
250.0,1074,486.540874
740.0,1763,501.176005
120.0,458,504.684651
840.0,1828,519.560242
1460.0,2731,542.53078
1020.0,2109,560.122744
620.0,1716,574.048096
440.0,1789,588.940398
1660.0,2895,613.094653
500.0,1628,626.68363
190.0,866,633.903114
130.0,587,638.403671
640.0,1597,651.895422
80.0,679,657.300051
265.0,1110,666.437265
100.0,655,671.715798
600.0,1786,686.408662
880.0,1524,698.894703
1460.0,2449,718.843154
190.0,730,725.005976
840.0,1452,736.993796
370.0,1506,749.068866
1520.0,2142,766.936403
340.0,1369,778.86195
1380.0,2377,798.13082
295.0,1061,806.716906
780.0,1905,822.881845
700.0,1783,837.926303
820.0,1739,852.080064
140.0,605,857.371379
295.0,1156,867.096318
400.0,1378,878.053994
1740.0,2614,899.966633
1200.0,2271,918.513285
1400.0,2192,936.650018
1240.0,1722,951.348597
1540.0,2700,973.028252
295.0,911,980.435315
520.0,1644,994.046806
1360.0,1847,1009.9333
40.0,248,1011.555816
520.0,1364,1022.86293
420.0,1331,1033.89903
1600.0,1907,1049.749271
820.0,1668,1063.742904
