# {"t_start": 1542849558.3923361, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-20.0,931,15.173981
-21.0,935,26.21918
-21.0,815,34.790294
-20.0,896,46.093827
-20.0,948,57.757921
-21.0,867,67.725519
-21.0,789,77.113012
-20.0,900,88.701353
-20.0,897,99.490287
-20.0,838,109.186607
-21.0,905,120.139181
-20.0,896,131.766983
-20.0,1020,143.643215
-20.0,1140,157.156364
-21.0,916,168.951962
-20.0,1015,181.01819
-21.0,1031,192.987526
-20.0,906,204.42704
-21.0,779,214.272259
-21.0,878,224.456723
-21.0,1052,236.920322
-20.0,1002,249.847593
-21.0,1047,262.079918
-18.0,1267,277.310199
-21.0,764,287.143365
-21.0,763,296.364354
-20.0,916,306.963456
-21.0,760,316.263066
-21.0,818,326.818963
-19.0,915,337.662673
-21.0,1004,349.236629
-21.0,968,361.575667
-21.0,918,372.780594
-20.0,947,383.741261
-20.0,929,395.424777
-21.0,825,405.917735
-20.0,841,415.646639
-20.0,976,427.298116
-20.0,893,438.832942
-20.0,916,449.680088
-19.0,946,460.716309
-20.0,989,473.361355
-21.0,907,484.218372
-20.0,938,495.202581
-20.0,976,507.76434
-21.0,919,518.871184
-20.0,984,530.500777
-20.0,986,543.189514
-19.0,913,554.071207
-21.0,820,564.195182
-20.0,953,576.366787
-21.0,911,586.96405
-21.0,823,597.488956
-20.0,903,608.712519
-20.0,838,618.572322
-21.0,813,629.01319
-21.0,882,639.773276
-20.0,1051,652.495897
-21.0,849,663.542922
-20.0,883,673.833222
-19.0,993,686.440224
-21.0,884,697.266858
-20.0,898,708.11065
-21.0,948,720.459372
-19.0,1050,732.675206
-20.0,868,743.742846
-21.0,764,753.277117
-21.0,873,763.673632
-21.0,763,773.519606
-20.0,1134,787.352196
-21.0,776,796.917659
-20.0,930,808.982914
-21.0,763,817.812904
-21.0,759,827.383163
-21.0,848,838.228912
-21.0,874,848.283548
-20.0,1003,861.291911
-21.0,822,871.357661
-21.0,757,880.337214
-21.0,762,890.129519
-21.0,762,899.462525
-18.0,1008,911.746413
-21.0,761,921.630938
-20.0,900,932.168989
-21.0,763,941.730547
-21.0,762,951.65842
-20.0,898,962.06454
-21.0,909,973.807638
-20.0,840,984.209895
-21.0,824,994.192566
-21.0,943,1006.35142
-20.0,1092,1019.143398
-20.0,1033,1032.558537
-21.0,870,1042.786874
-21.0,760,1052.461789
-21.0,887,1063.632418
-18.0,1089,1076.921648
-21.0,793,1087.173327
-21.0,852,1097.238681
-20.0,927,1109.06282
-16.0,1273,1124.522076
-20.0,959,1136.834307
-20.0,873,1147.465005
-21.0,823,1157.6631
-21.0,905,1169.248476
-21.0,906,1180.039057
-21.0,901,1191.703669
-21.0,1127,1205.27186
-20.0,903,1217.027313
-21.0,1019,1229.166147
-21.0,821,1239.550395
-21.0,929,1251.294207
-20.0,1065,1264.191814
-21.0,944,1276.353351
-21.0,848,1286.324465
-21.0,782,1296.402279
-21.0,777,1306.090276
-21.0,820,1315.965179
-21.0,792,1326.104416
-21.0,787,1335.706184
-21.0,962,1347.60325
-21.0,759,1357.362252
-20.0,1031,1369.564077
-21.0,880,1380.857782
-21.0,762,1390.237161
-21.0,823,1400.152716
-20.0,950,1412.39256
-21.0,846,1422.305549
-20.0,960,1434.470069
-20.0,894,1445.662488
-21.0,760,1454.817282
-20.0,836,1465.577479
-20.0,864,1476.039019
-21.0,956,1487.606175
-21.0,785,1497.964104
-21.0,845,1507.767465
-21.0,789,1517.195469
-18.0,1111,1531.253736
-21.0,871,1541.585063
-21.0,821,1551.585364
-19.0,942,1563.436351
-21.0,814,1572.778167
-21.0,996,1583.856101
-20.0,997,1594.993819
-20.0,839,1604.400467
-20.0,942,1616.35032
-21.0,817,1625.924799
-21.0,941,1636.408033
-21.0,912,1646.573089
-20.0,896,1656.631013
-21.0,846,1666.521003
-21.0,896,1677.735018
-21.0,819,1687.125593
-20.0,979,1698.027612
-20.0,843,1707.374272
-20.0,838,1716.736151
-21.0,907,1727.657766
-20.0,835,1737.805411
