approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.55085117,0.6467285,nan,nan,-0.5092066526412964,555,1,0.35117462,0.16856623,128,1.8436944484710693,1024,4.8342676
0.0009820795,0.0126953125,nan,nan,-0.11067461967468262,954,2,0.05983125,0.0005434624,256,2.9170851707458496,2048,2.2293367
0.0048626144,0.12524414,275.875,0.0,-0.10514223575592041,879,3,0.16688834,-0.0038930655,384,4.082017183303833,3072,4.3580275
0.011326088,0.16333008,275.875,0.0,-0.10218203067779541,903,4,0.3086405,0.008949363,512,5.215762615203857,4096,1.9647633
0.018905232,0.28051758,276.0625,0.0,-0.12771272659301758,848,5,0.3556968,0.020682782,640,6.423910140991211,5120,2.9211867
0.0235871,0.39624023,276.0625,0.0,-0.10341215133666992,886,6,0.39198822,0.03488515,768,7.5801520347595215,6144,2.4790487
0.024683783,0.3330078,276.2916666666667,0.0,-0.11460578441619873,843,7,0.39109224,0.02393118,896,8.794580459594727,7168,2.4514434
0.008982597,0.17358398,276.2916666666667,0.0,-0.11389505863189697,892,8,0.29262173,0.010416312,1024,9.942906856536865,8192,2.27888
0.017865429,0.359375,276.59375,0.0,-0.027448177337646484,850,9,0.4636777,0.025852285,1152,11.14765977859497,9216,2.046582
0.010162236,0.25146484,276.59375,0.0,-0.110909104347229,927,10,0.42451185,0.015642393,1280,12.252565145492554,10240,1.9762697
0.018428184,0.4033203,276.625,0.0,0.00012248754501342773,848,11,0.45971745,0.016680803,1408,13.459863901138306,11264,1.8781796
0.04056047,0.4482422,276.625,0.0,-0.07106173038482666,895,12,0.47156602,0.05663441,1536,14.60430645942688,12288,1.8311989
0.036507636,0.6738281,276.9166666666667,0.0,0.007974088191986084,855,13,0.55709416,0.03969017,1664,15.801642179489136,13312,1.5209334
0.03385958,0.31860352,276.9166666666667,0.0,-0.02494502067565918,916,14,0.3440118,0.050447173,1792,16.919371366500854,14336,1.0035312
0.020561153,0.5073242,277.0,0.0,0.02985173463821411,854,15,0.46773836,0.029579807,1920,18.11904764175415,15360,0.89921045
0.015991107,0.1652832,277.0,0.0,-0.005789756774902344,908,16,0.30489028,0.009409289,2048,19.246769428253174,16384,0.52278554
0.008807758,0.3840332,277.703125,2.34375,-0.013127326965332031,826,17,0.8392371,0.013882864,2176,20.48671841621399,17408,0.48023027
0.0031891025,0.11328125,277.703125,2.34375,-0.007456779479980469,889,18,0.41150275,0.00090635405,2304,21.639081954956055,18432,0.43187183
0.013734836,0.39819336,278.40579710144925,3.6231884057971016,0.02256089448928833,866,19,0.8128781,0.017519347,2432,22.821031093597412,19456,0.3055322
0.025531821,0.23901367,280.77777777777777,6.944444444444445,0.11228305101394653,866,20,0.46429458,0.013082465,2560,24.003788948059082,20480,0.30692837
0.008292758,0.22070312,280.64383561643837,7.876712328767123,-0.03842031955718994,889,21,0.538725,0.008875483,2688,25.155990839004517,21504,0.23556481
0.011069504,0.28222656,281.746835443038,9.810126582278482,0.2006235122680664,838,22,0.5964235,0.012935517,2816,26.378276586532593,22528,0.2051432
0.010135609,0.25073242,283.725,10.625,0.09136313199996948,926,23,0.518721,0.01162869,2944,27.484041452407837,23552,0.14788735
0.020843176,0.5229492,286.16279069767444,13.372093023255815,0.1467432975769043,878,24,0.67346174,0.030091457,3072,28.6500723361969,24576,0.12314824
0.007431324,0.17236328,286.9318181818182,13.920454545454545,0.08618748188018799,865,25,0.48271763,0.008537519,3200,29.834425449371338,25600,0.10394708
0.0041242135,0.125,286.2903225806452,13.172043010752688,0.04047483205795288,884,26,0.5163075,0.0050148293,3328,30.99322009086609,26624,0.06570889
0.0043357434,0.10180664,286.2083333333333,13.28125,0.0868043303489685,868,27,0.4468311,0.004892032,3456,32.17282199859619,27648,0.035553224
0.0048272717,0.10620117,286.03,13.5,0.2503144145011902,889,28,0.59736097,-0.0022431642,3584,33.32535910606384,28672,0.047927756
0.016413905,0.36621094,286.05,13.5,0.22159439325332642,861,29,0.62206674,0.020058982,3712,34.51462745666504,29696,0.04750435
0.022245184,0.42089844,286.25,14.25,0.327920138835907,890,30,0.56455165,0.021923844,3840,35.66576290130615,30720,0.050777793
0.00606839,0.21606445,287.4,16.25,0.3709605932235718,912,31,0.54777324,0.0039383676,3968,36.7889723777771,31744,0.052958265
0.003603037,0.10131836,287.32,16.25,0.47382497787475586,928,32,0.42835018,-0.0010794702,4096,37.892624378204346,32768,0.055250667
0.007576525,0.27392578,288.88,18.25,0.24290502071380615,883,33,0.6776446,0.0062855436,4224,39.053088665008545,33792,0.03238908
0.007085742,0.2512207,293.58,21.5,0.3686907887458801,888,34,0.65608937,0.003650397,4352,40.206342935562134,34816,0.043263204
0.007701637,0.2956543,294.67,23.5,0.5646428167819977,914,35,0.74243087,0.00893992,4480,41.326308250427246,35840,0.052187916
0.0073653306,0.31567383,295.28,24.75,0.42103898525238037,863,36,0.9111215,0.0043206224,4608,42.5131356716156,36864,0.07373045
0.0067447675,0.2890625,297.79,26.25,0.4841683506965637,926,37,0.78009796,0.00063815375,4736,43.61927103996277,37888,0.043961257
0.003548254,0.1965332,298.5,27.0,0.47023463249206543,939,38,0.85209167,0.0007782426,4864,44.71021795272827,38912,0.060744535
0.009633321,0.34375,303.53,30.75,0.4841160178184509,932,39,0.88210195,0.003648589,4992,45.809455156326294,39936,0.07051207
0.013865341,0.47558594,306.02,33.0,0.4264443516731262,940,40,0.99468786,0.009067074,5120,46.89919853210449,40960,0.072423026
0.025208417,0.6411133,310.82,35.75,0.45873522758483887,938,41,0.9220624,0.026626512,5248,47.9916467666626,41984,0.09156498
0.005370407,0.24389648,312.51,37.25,0.6000814735889435,944,42,0.9939839,-0.0038215672,5376,49.07651734352112,43008,0.030427018
0.009090856,0.31225586,321.01,43.25,0.5875162780284882,910,43,0.9143498,0.0032787973,5504,50.20139288902283,44032,0.09340024
0.0027810214,0.13720703,322.2,44.75,0.5898392796516418,921,44,0.87204975,-0.0025925064,5632,51.31303930282593,45056,0.10189633
0.016083112,0.29614258,326.85,47.75,0.7630730122327805,871,45,0.87709314,0.000336321,5760,52.488781452178955,46080,0.05269304
0.013566282,0.39672852,330.58,50.75,0.780229315161705,917,46,0.7905259,0.010579522,5888,53.60505390167236,47104,0.020507608
0.012301663,0.35668945,334.87,53.75,0.8146925419569016,884,47,0.80606794,0.007911937,6016,54.762933015823364,48128,0.045773394
0.009899378,0.32788086,341.21,58.25,0.8193143159151077,922,48,0.880024,0.004460908,6144,55.87426018714905,49152,0.05352047
0.01645092,0.38232422,344.5,59.75,0.7493451237678528,919,49,0.89758134,0.004756733,6272,56.98894739151001,50176,0.02820763
0.0047719064,0.19140625,350.83,64.25,0.8267360627651215,929,50,0.79442185,-0.0023840917,6400,58.091506004333496,51200,0.04971995
0.0047249766,0.19946289,356.14,68.25,0.8578407913446426,950,51,0.7492436,-0.0008289789,6528,59.16949486732483,52224,0.056973405
0.017397156,0.5788574,359.42,74.75,0.8562385886907578,899,52,0.8785963,0.015117765,6656,60.30838918685913,53248,0.03132563
0.004624392,0.19018555,361.54,76.75,0.8355630785226822,925,53,0.81294894,-0.0018477944,6784,61.41552495956421,54272,0.050452348
0.00467706,0.21923828,368.9,81.25,0.899004228413105,892,54,0.774334,0.0013398136,6912,62.5629448890686,55296,0.03580438
0.006734219,0.24023438,371.65,83.25,0.919308990240097,916,55,0.82800967,-0.0015035002,7040,63.68140935897827,56320,0.03981229
0.0044220467,0.20947266,376.14,85.0,0.889798104763031,921,56,0.9163115,-0.0043654274,7168,64.79336595535278,57344,0.053597786
0.010329399,0.32104492,376.36,85.25,0.8834645673632622,924,57,1.0153935,-0.0013157637,7296,65.90210771560669,58368,0.02162819
0.010827941,0.33422852,384.09,90.5,0.9351661652326584,889,58,0.95586276,0.011002487,7424,67.05423831939697,59392,0.03369196
0.007614396,0.3083496,389.3,94.25,0.9188130497932434,931,59,0.9623227,-0.0049017672,7552,68.15388751029968,60416,0.035446703
0.0115146395,0.41455078,388.49,95.0,0.9348980188369751,940,60,1.0024973,0.0061476473,7680,69.24330592155457,61440,0.025465956
0.0055467635,0.29370117,392.07,98.25,0.9467435367405415,918,61,1.0671822,-0.0018939821,7808,70.35887718200684,62464,0.02277939
0.007342222,0.3083496,393.67,99.0,0.9523692280054092,942,62,1.0539045,-0.0036199358,7936,71.44555830955505,63488,0.016109833
0.00592615,0.25610352,398.14,101.25,0.9425975270569324,923,63,1.0825707,-0.00020208315,8064,72.55516529083252,64512,0.026885815
0.007007531,0.3010254,405.16,107.5,0.932168036699295,902,64,1.0267332,-0.0025396626,8192,73.68996357917786,65536,0.034618564
