explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
6.616115570068359e-06,595,51,1.7835830450057983,0.2221178561449051,8160,0.3820236623287201
5.960464477539062e-07,595,52,1.7834606170654297,-0.06003017723560333,8320,0.06440059840679169
-1.1920928955078125e-07,595,53,1.7832815647125244,-0.24308286607265472,8480,0.0448111891746521
0.0,594,54,1.7831640243530273,0.08014082908630371,8640,0.11801528930664062
-1.1920928955078125e-07,594,55,1.7832450866699219,0.20372527837753296,8800,0.16584858298301697
1.1920928955078125e-07,594,56,1.7833871841430664,0.16131339967250824,8960,0.27854636311531067
-3.5762786865234375e-07,595,57,1.7833350896835327,-0.1431233137845993,9120,0.22601501643657684
5.960464477539063e-08,595,58,1.7832342386245728,-0.23570516705513,9280,0.0383480079472065
0.00020927190780639648,595,59,1.7831201553344727,0.11142805963754654,9440,0.2543867528438568
0.0,594,60,1.7830613851547241,0.3834592401981354,9600,0.23903155326843262
0.0,593,61,1.78301203250885,-0.043392639607191086,9760,0.07331259548664093
-5.960464477539062e-07,592,62,1.7829185724258423,0.014725344255566597,9920,0.24961531162261963
2.5033950805664062e-06,592,63,1.7826694250106812,-0.0503411665558815,10080,0.2481217384338379
0.0002563595771789551,592,64,1.7824195623397827,-0.21528136730194092,10240,0.5136488676071167
0.0011889338493347168,592,65,1.7822434902191162,0.0915338471531868,10400,0.4134712815284729
0.0010524988174438477,593,66,1.7819172143936157,0.04577998071908951,10560,0.09969969093799591
0.0,593,67,1.781728982925415,0.3357182443141937,10720,0.2953731119632721
-1.1920928955078125e-07,594,68,1.7815206050872803,0.3035692870616913,10880,0.20531387627124786
0.0,594,69,1.781343698501587,0.34759455919265747,11040,0.3229905366897583
-0.010028600692749023,595,70,1.7810875177383423,-0.3693050146102905,11200,0.3217756152153015
-0.037368178367614746,596,71,1.7808616161346436,-0.19637255370616913,11360,0.013302457518875599
-0.0021440982818603516,596,72,1.7806918621063232,-0.08880466967821121,11520,0.07406004518270493
-9.5367431640625e-06,596,73,1.7805671691894531,-0.037034206092357635,11680,0.11479069292545319
0.01806640625,595,74,1.7804235219955444,0.16511748731136322,11840,0.27215418219566345
0.03657364845275879,596,75,1.7802423238754272,-0.4754858911037445,12000,0.1874190866947174
0.002236783504486084,596,76,1.7801897525787354,0.6122058033943176,12160,0.5890341997146606
0.02818918228149414,596,77,1.7762868404388428,0.21314465999603271,12320,0.2721312940120697
0.0004343986511230469,596,78,1.7800605297088623,-0.11135932058095932,12480,0.1308554708957672
-0.14024198055267334,596,79,1.7724905014038086,0.10684040188789368,12640,0.1359071433544159
0.0023394227027893066,596,80,1.779165506362915,0.23152630031108856,12800,0.22358040511608124
-0.0010811090469360352,597,81,1.7789809703826904,-0.09861782193183899,12960,0.04855279251933098
-5.602836608886719e-05,597,82,1.7768466472625732,0.2863513231277466,13120,0.26015615463256836
0.00014716386795043945,597,83,1.7768977880477905,0.19812369346618652,13280,0.17230865359306335
-0.8366719484329224,597,84,1.7626680135726929,-0.2021409571170807,13440,0.34965333342552185
0.0026770830154418945,597,85,1.779585599899292,-0.020553721114993095,13600,0.0802808552980423
-0.07627928256988525,597,86,1.7698032855987549,-0.04527666047215462,13760,0.0613505020737648
0.002882719039916992,597,87,1.7720657587051392,-0.17225554585456848,13920,0.13006837666034698
0.000433504581451416,598,88,1.7718207836151123,-0.37092262506484985,14080,0.24623659253120422
0.09248244762420654,598,89,1.7735779285430908,-0.29080307483673096,14240,0.28537026047706604
-0.030574321746826172,598,90,1.7700157165527344,-0.12310737371444702,14400,0.16183729469776154
0.07582831382751465,597,91,1.7750329971313477,-0.12674830853939056,14560,0.2742694020271301
2.384185791015625e-07,597,92,1.7794666290283203,0.10149216651916504,14720,0.12824419140815735
0.11443853378295898,597,93,1.7728773355484009,0.21675759553909302,14880,0.2737184464931488
0.13255995512008667,597,94,1.7641223669052124,-0.4762454032897949,15040,0.20572039484977722
0.0,597,95,1.7791402339935303,0.2993353009223938,15200,0.26211467385292053
-1.1920928955078125e-07,597,96,1.7790405750274658,0.5309780240058899,15360,0.4946971833705902
-0.09977364540100098,596,97,1.7732570171356201,-0.01891976408660412,15520,0.08339075744152069
0.0,596,98,1.7787926197052002,0.17255017161369324,15680,0.19630222022533417
4.172325134277344e-07,596,99,1.7787187099456787,-0.052738890051841736,15840,0.06828267127275467
1.1920928955078125e-07,596,100,1.7786991596221924,-0.023708783090114594,16000,0.08060602098703384
0.0,596,101,1.778753638267517,0.04646391421556473,16160,0.11019192636013031
-0.009565949440002441,596,102,1.7725814580917358,-0.03703612834215164,16320,0.07866739481687546
-0.01758110523223877,596,103,1.761353850364685,-0.5559401512145996,16480,0.35607415437698364
0.0036001205444335938,596,104,1.7601490020751953,0.21229402720928192,16640,0.20352070033550262
0.0,596,105,1.7801872491836548,-0.2254568189382553,16800,0.10442803055047989
-4.76837158203125e-07,596,106,1.7805826663970947,0.1348518431186676,16960,0.14899078011512756
-1.1920928955078125e-07,596,107,1.7810195684432983,-0.21607574820518494,17120,0.015884676948189735
0.001301586627960205,596,108,1.781323790550232,-0.26593267917633057,17280,0.05068133398890495
0.18790429830551147,596,109,1.7481285333633423,-0.25626692175865173,17440,0.10823643207550049
1.7702579498291016e-05,597,110,1.7816517353057861,-0.20983213186264038,17600,0.01544172503054142
-0.0637887716293335,597,111,1.771182656288147,0.15556254982948303,17760,0.16922986507415771
-0.15836083889007568,597,112,1.7372868061065674,-0.2209288328886032,17920,0.1543964296579361
8.612871170043945e-05,597,113,1.7815697193145752,-0.20587469637393951,18080,0.014456415548920631
-0.0348360538482666,598,114,1.7260663509368896,-0.16610008478164673,18240,0.025938713923096657
0.0,597,115,1.7813984155654907,-0.13536246120929718,18400,0.09391547739505768
1.1920928955078125e-07,597,116,1.781521201133728,0.09295690059661865,18560,0.16792632639408112
0.033811748027801514,597,117,1.7263679504394531,-0.3400343358516693,18720,0.14270220696926117
0.0,597,118,1.7817556858062744,-0.019376447424292564,18880,0.08622927963733673
0.0,597,119,1.7818784713745117,-0.10133200138807297,19040,0.05308518931269646
5.960464477539063e-08,597,120,1.7819268703460693,0.09470134228467941,19200,0.1290125697851181
0.0,597,121,1.7819122076034546,0.32397907972335815,19360,0.3428981304168701
0.0,597,122,1.7819191217422485,0.47246554493904114,19520,0.4757329821586609
0.0,597,123,1.781874656677246,0.09359212964773178,19680,0.12795239686965942
-0.36170125007629395,597,124,1.6820716857910156,-0.4611855745315552,19840,1.5193145275115967
-0.44125843048095703,597,125,1.7702516317367554,-0.3129485249519348,20000,0.12150275707244873
0.0,597,126,1.7811243534088135,-0.09364885091781616,20160,0.053159259259700775
