# {"t_start": 1543282800.2320843, "env_id": "DemonAttackNoFrameskip-v0"} 
r,l,t
160.0,1070,16.529737
110.0,749,25.215303
190.0,2593,55.991867
80.0,450,60.988264
205.0,976,73.141845
120.0,2078,97.978103
60.0,507,104.392622
150.0,721,113.490572
190.0,980,124.596534
250.0,1603,144.642175
250.0,3268,183.611986
175.0,2604,214.965547
150.0,1246,230.302401
100.0,639,238.247158
40.0,282,241.386722
120.0,446,246.377668
310.0,1415,264.082609
100.0,4108,313.415604
130.0,1377,330.706389
130.0,1731,351.679721
100.0,1356,367.875912
130.0,901,378.978165
140.0,646,387.299821
175.0,1059,399.398412
110.0,579,406.48636
420.0,2062,431.10967
120.0,657,439.546444
100.0,913,450.789988
235.0,1210,465.0446
80.0,582,472.461812
100.0,1345,488.437767
190.0,1228,504.099928
100.0,542,510.313379
100.0,695,518.275477
90.0,910,529.917792
120.0,957,541.326722
325.0,1850,564.232298
150.0,1069,576.646571
540.0,2731,610.440784
110.0,823,620.728646
110.0,526,626.678474
150.0,1219,641.955727
310.0,1645,661.549132
60.0,486,667.734877
120.0,545,674.681878
560.0,2167,701.109588
175.0,741,709.622711
140.0,721,718.282155
190.0,874,729.514127
370.0,1625,748.869077
130.0,1193,763.476279
205.0,1822,786.114453
60.0,334,789.899055
150.0,1507,808.104903
150.0,1085,821.164168
265.0,1170,835.609395
420.0,1223,850.183316
100.0,597,857.393026
70.0,598,864.945901
110.0,774,874.286752
140.0,924,885.200505
70.0,750,894.911266
130.0,1201,908.845815
100.0,624,916.595534
160.0,2069,941.709502
130.0,869,952.846719
370.0,1546,970.97105
325.0,1453,988.690523
150.0,941,1000.319337
150.0,1328,1016.351012
110.0,1057,1029.237706
235.0,935,1040.751452
140.0,720,1048.854648
140.0,819,1058.895134
40.0,306,1062.789516
100.0,849,1072.771224
160.0,2365,1101.377575
150.0,607,1108.142032
220.0,1034,1120.610327
130.0,716,1129.475843
100.0,677,1137.082255
235.0,3560,1178.984371
190.0,1327,1195.541224
100.0,1833,1216.984626
70.0,465,1222.821599
60.0,537,1228.949478
150.0,1133,1241.5711
140.0,1241,1257.041831
265.0,1312,1271.902049
120.0,659,1279.180343
265.0,1067,1292.763412
130.0,576,1299.323603
150.0,1467,1315.624046
90.0,717,1324.653182
190.0,912,1335.42769
130.0,898,1345.347458
235.0,1779,1366.95009
190.0,1559,1384.149761
265.0,980,1396.153768
160.0,837,1406.009688
120.0,1386,1421.301704
150.0,1080,1434.602876
190.0,2727,1465.229578
385.0,1710,1485.881313
220.0,1907,1507.577021
130.0,732,1516.531042
140.0,920,1526.708325
235.0,1743,1546.448312
70.0,849,1556.755837
150.0,1221,1570.02243
110.0,500,1575.342036
110.0,635,1582.270867
130.0,542,1589.1013
250.0,2212,1614.067699
250.0,901,1623.828875
295.0,1343,1640.02277
250.0,919,1649.996372
80.0,595,1656.343378
90.0,836,1665.295519
100.0,590,1671.643498
175.0,901,1682.175545
30.0,367,1686.496521
80.0,606,1693.244407
90.0,527,1698.954844
120.0,994,1709.655251
175.0,699,1717.194127
140.0,1066,1728.562998
80.0,774,1737.818022
220.0,1629,1756.056066
120.0,746,1764.111501
100.0,639,1771.063104
205.0,1179,1784.822728
265.0,1544,1802.031397
140.0,952,1812.27872
90.0,1534,1829.132787
60.0,983,1840.416866
150.0,1795,1860.133393
295.0,2512,1887.927651
540.0,1980,1912.378045
235.0,1205,1930.006554
205.0,1363,1949.172858
80.0,1240,1965.178158
110.0,807,1976.418595
310.0,1297,1993.755664
130.0,643,2003.949758
120.0,574,2011.981312
440.0,2468,2046.873602
60.0,510,2053.874935
280.0,1284,2068.971966
90.0,610,2076.769285
70.0,500,2083.356429
100.0,958,2097.766118
140.0,1526,2120.874576
205.0,2060,2153.858425
90.0,592,2163.073964
175.0,976,2176.766373
220.0,949,2189.881923
80.0,708,2198.326196
370.0,2882,2237.819794
175.0,5122,2319.572248
220.0,1278,2337.776792
205.0,963,2350.399792
100.0,990,2364.822623
130.0,658,2373.934474
160.0,3666,2435.498209
190.0,1835,2460.709494
90.0,647,2469.001835
280.0,2140,2498.648601
235.0,3711,2555.284569
130.0,754,2566.151714
140.0,1073,2580.428503
310.0,1373,2598.762872
250.0,975,2612.11284
110.0,774,2623.104467
110.0,529,2630.947344
190.0,1769,2654.312899
70.0,323,2657.823897
140.0,644,2668.096859
80.0,3169,2719.777618
160.0,822,2732.537627
110.0,763,2742.499552
175.0,1025,2758.121569
205.0,1002,2773.185508
175.0,1308,2791.852062
90.0,470,2799.797301
355.0,2397,2834.686628
160.0,1400,2856.641149
150.0,1028,2870.501779
175.0,1206,2888.513714
140.0,559,2897.277439
100.0,1174,2917.114102
160.0,924,2929.543044
90.0,666,2939.570396
175.0,826,2951.468571
220.0,2425,2988.717412
100.0,1106,3007.143881
150.0,1304,3027.883156
150.0,1499,3051.795361
250.0,1106,3068.722844
150.0,1091,3086.365915
140.0,408,3092.346498
130.0,713,3103.159024
250.0,1448,3126.088702
90.0,885,3140.16714
80.0,491,3147.115913
150.0,942,3162.815961
140.0,972,3175.084898
110.0,869,3185.297051
235.0,1022,3200.506603
295.0,2329,3231.488258
420.0,1563,3256.633311
325.0,2525,3295.633983
160.0,922,3307.266053
250.0,3008,3356.7987
90.0,559,3365.238093
175.0,2248,3399.346276
40.0,415,3404.939958
110.0,654,3413.31923
100.0,548,3421.72539
100.0,577,3429.41219
70.0,618,3439.240379
140.0,1244,3457.123196
235.0,2373,3493.381122
140.0,889,3506.256781
325.0,2091,3538.588685
175.0,1250,3555.256943
235.0,2195,3587.919222
190.0,3389,3637.473452
150.0,883,3650.204106
355.0,2468,3686.270936
355.0,1786,3715.717677
90.0,1745,3742.139345
90.0,528,3749.498179
130.0,726,3758.007808
60.0,296,3761.851254
150.0,1251,3781.588084
90.0,425,3787.433956
