# {"t_start": 1542590116.9878173, "env_id": "QbertNoFrameskip-v0"} 
r,l,t
0.0,279,7.237493
150.0,362,11.601563
125.0,324,15.65076
50.0,302,19.470661
100.0,311,23.306635
450.0,376,27.465279
200.0,365,31.533269
300.0,398,35.902447
500.0,378,40.842383
150.0,312,44.850307
150.0,277,48.505378
25.0,291,52.264369
100.0,302,55.769581
50.0,306,59.332474
150.0,363,63.618341
125.0,317,67.254613
300.0,415,72.100214
100.0,285,75.758676
550.0,382,80.594336
0.0,277,84.255659
100.0,358,88.893265
400.0,316,92.683186
275.0,371,97.041438
200.0,321,100.821235
525.0,357,104.953039
75.0,321,108.665503
25.0,243,111.516909
50.0,247,114.686291
75.0,298,118.416874
125.0,333,122.738649
575.0,375,127.706453
50.0,301,131.328304
125.0,300,134.80087
25.0,287,138.131577
25.0,290,141.534487
0.0,287,144.897145
75.0,310,148.504333
200.0,316,152.352023
350.0,378,157.214687
300.0,346,161.636644
250.0,320,165.890304
325.0,340,170.074816
125.0,256,172.977189
100.0,288,176.314957
100.0,366,180.621729
50.0,312,184.266768
175.0,305,187.865182
325.0,353,192.248414
175.0,348,196.658528
50.0,254,199.932896
150.0,266,203.416147
125.0,326,207.544081
175.0,303,211.095339
150.0,267,214.246293
250.0,328,218.121286
225.0,324,221.805998
100.0,317,225.59862
275.0,347,229.796999
150.0,311,233.733582
125.0,273,237.318854
125.0,270,240.688905
125.0,305,244.630423
275.0,349,248.77089
150.0,271,251.892276
275.0,371,256.252698
300.0,395,260.86838
275.0,405,265.628614
125.0,261,268.889641
175.0,360,273.537806
275.0,414,278.927275
250.0,360,283.640014
350.0,336,287.505476
150.0,327,291.36028
425.0,488,297.006613
175.0,318,300.783831
150.0,272,304.01347
325.0,359,308.530238
600.0,386,313.583978
275.0,284,317.310173
225.0,336,321.536783
375.0,461,326.889558
300.0,380,331.347267
225.0,388,335.891596
225.0,382,340.462583
250.0,346,344.871958
150.0,349,349.413143
250.0,368,354.234169
275.0,378,358.851414
275.0,343,362.879658
125.0,300,366.308917
250.0,315,369.941348
300.0,320,373.683412
400.0,521,380.256718
175.0,329,384.49634
400.0,456,390.441786
125.0,317,394.406262
275.0,319,398.103294
350.0,336,401.97853
275.0,323,405.798095
225.0,388,410.353485
225.0,324,414.441611
325.0,315,418.553249
250.0,385,423.536869
275.0,415,428.875697
200.0,364,433.116784
225.0,337,437.101747
225.0,312,440.724511
325.0,363,444.882944
175.0,280,448.568654
300.0,378,453.368059
250.0,326,457.655144
325.0,395,462.746224
175.0,353,466.874209
375.0,418,471.739926
300.0,338,475.769943
150.0,261,478.72411
325.0,408,483.998171
225.0,350,488.561002
275.0,298,492.406205
425.0,448,498.039922
350.0,388,502.602026
175.0,267,505.706705
300.0,284,509.041904
275.0,345,513.127708
225.0,319,517.228757
225.0,333,521.513043
250.0,390,526.572328
325.0,360,531.011242
350.0,434,536.092784
300.0,374,540.461693
325.0,401,545.346721
300.0,381,550.165264
325.0,374,555.136215
275.0,321,559.246961
275.0,365,563.773622
625.0,400,568.45147
350.0,503,574.450616
225.0,324,578.559766
200.0,394,583.707238
350.0,365,588.373031
225.0,311,592.396783
250.0,321,596.195105
275.0,340,600.118569
275.0,363,604.411308
925.0,625,612.426394
175.0,288,616.079114
450.0,570,623.599479
225.0,296,627.133089
300.0,400,631.754469
250.0,347,635.80984
275.0,340,640.112362
300.0,407,645.354745
250.0,310,649.362534
375.0,410,654.629768
300.0,395,659.248195
300.0,416,664.09168
325.0,353,668.491548
600.0,360,673.007593
375.0,444,678.854356
275.0,369,683.662616
250.0,306,687.151302
225.0,283,690.524511
175.0,286,693.867768
375.0,437,699.30548
275.0,315,703.264783
375.0,473,709.478565
300.0,404,714.688979
375.0,372,719.041863
350.0,484,724.82849
275.0,377,729.575355
375.0,431,735.085586
275.0,317,739.157338
225.0,368,743.921756
350.0,356,748.030216
275.0,423,753.03103
250.0,322,756.960632
400.0,555,764.204515
300.0,386,769.152555
325.0,428,774.503469
400.0,429,779.561068
400.0,429,784.826747
200.0,333,789.020058
275.0,446,794.892585
375.0,425,800.479881
325.0,382,804.953209
225.0,327,808.790154
325.0,407,813.802799
350.0,423,819.128934
300.0,400,824.468851
275.0,340,828.870332
350.0,451,834.245756
275.0,330,838.103631
350.0,379,842.831444
350.0,372,847.49836
275.0,402,852.673405
250.0,311,856.677047
650.0,423,861.836155
400.0,447,867.097957
400.0,506,873.434009
275.0,387,878.428582
250.0,339,882.936087
675.0,394,887.906189
350.0,384,892.325671
300.0,333,896.216483
250.0,318,900.299054
700.0,425,905.817951
850.0,435,911.471456
300.0,442,916.927478
300.0,424,921.899931
325.0,406,926.83452
250.0,332,931.035513
650.0,376,935.888489
250.0,322,940.106301
325.0,309,943.883275
300.0,308,947.478914
350.0,367,951.782646
475.0,526,958.519261
400.0,447,964.314046
425.0,601,972.043245
350.0,424,977.058234
325.0,365,981.247819
300.0,341,985.635834
700.0,370,990.386575
275.0,345,994.912557
375.0,354,999.489492
425.0,518,1005.551966
400.0,556,1012.340611
375.0,390,1017.306603
375.0,304,1021.329017
250.0,356,1025.902886
425.0,500,1031.910685
375.0,360,1036.064561
375.0,363,1040.768341
700.0,406,1045.902668
375.0,404,1051.250108
275.0,298,1055.011205
375.0,407,1059.775415
625.0,401,1064.521605
775.0,550,1071.598049
525.0,488,1078.053995
400.0,372,1082.822425
675.0,420,1087.70318
400.0,523,1094.078154
300.0,389,1099.001428
375.0,403,1104.123924
425.0,459,1110.188106
750.0,515,1116.211784
725.0,461,1121.571054
750.0,423,1127.008576
400.0,419,1132.414085
325.0,417,1137.926058
725.0,466,1143.449183
250.0,337,1147.431583
600.0,454,1152.996073
300.0,331,1157.149656
375.0,466,1163.312131
750.0,422,1168.692938
350.0,390,1173.264034
675.0,408,1178.078065
650.0,443,1183.689388
375.0,489,1190.052889
700.0,424,1195.620448
700.0,449,1200.943673
725.0,449,1206.224676
350.0,400,1210.797256
500.0,522,1216.751871
675.0,368,1220.937026
650.0,408,1225.630921
400.0,434,1230.688233
775.0,540,1237.733285
575.0,396,1242.712072
800.0,584,1249.634037
425.0,406,1254.484156
650.0,411,1259.07457
325.0,420,1263.741708
650.0,366,1267.869585
400.0,475,1273.2199
375.0,377,1277.456558
400.0,367,1281.67878
400.0,404,1286.867667
400.0,473,1293.037159
675.0,420,1297.953425
325.0,336,1301.927952
375.0,379,1306.396449
375.0,392,1310.778051
675.0,474,1316.079445
775.0,467,1321.352702
700.0,418,1325.98573
375.0,433,1330.945796
750.0,438,1335.832915
975.0,620,1342.894173
275.0,308,1346.897592
425.0,507,1353.512338
325.0,343,1357.627187
450.0,410,1362.436401
250.0,289,1365.814614
325.0,351,1369.705361
350.0,404,1374.260499
700.0,482,1379.699391
425.0,374,1383.843227
750.0,569,1390.228864
400.0,365,1394.250373
250.0,418,1398.996825
425.0,443,1403.914726
425.0,468,1409.293544
375.0,398,1414.567447
350.0,402,1419.567433
400.0,370,1423.948935
750.0,488,1429.676619
425.0,416,1434.62076
325.0,404,1439.198395
300.0,339,1442.968189
750.0,600,1449.75138
250.0,293,1452.986121
375.0,436,1457.85266
400.0,442,1462.86325
1000.0,712,1470.932427
475.0,482,1476.25928
425.0,424,1481.642303
775.0,551,1488.475903
300.0,407,1493.263336
400.0,474,1498.800087
675.0,410,1503.597268
725.0,575,1510.274009
675.0,420,1514.950376
525.0,490,1520.471582
450.0,620,1527.5001
725.0,497,1533.05848
675.0,422,1537.825268
700.0,470,1543.097001
450.0,406,1547.647401
500.0,519,1554.136271
500.0,566,1560.814185
375.0,403,1565.567785
400.0,396,1570.15502
750.0,392,1574.735483
750.0,407,1579.526559
425.0,506,1585.453303
425.0,443,1590.500967
700.0,384,1594.761793
400.0,369,1598.908775
700.0,415,1603.522955
725.0,463,1608.784342
425.0,521,1614.598496
475.0,526,1620.879399
775.0,486,1626.655132
375.0,453,1631.956912
725.0,413,1636.794132
700.0,397,1641.377373
425.0,462,1646.804431
725.0,428,1651.81705
750.0,479,1657.389217
775.0,555,1663.708503
750.0,447,1668.777786
650.0,419,1673.565954
775.0,460,1678.747087
400.0,468,1684.020279
800.0,657,1691.73511
525.0,478,1697.383582
825.0,608,1704.438472
725.0,513,1710.44174
775.0,608,1717.624155
750.0,464,1723.14677
425.0,448,1728.411184
775.0,426,1733.277586
675.0,404,1737.775434
750.0,382,1742.116349
400.0,423,1746.851723
675.0,401,1751.408552
475.0,494,1757.147309
775.0,532,1763.380101
750.0,429,1768.382984
325.0,374,1772.714957
650.0,382,1777.221509
425.0,547,1783.628251
800.0,514,1789.749653
800.0,492,1795.565288
800.0,616,1802.551139
750.0,482,1808.013016
775.0,445,1813.089301
675.0,382,1817.449178
750.0,462,1822.669413
400.0,398,1827.36351
775.0,564,1833.893128
675.0,407,1838.71038
725.0,410,1843.544305
725.0,465,1849.118217
800.0,480,1854.705734
675.0,405,1859.572609
825.0,502,1865.175038
825.0,584,1871.824174
750.0,462,1877.110375
775.0,584,1883.692702
825.0,554,1889.993674
750.0,504,1895.954081
775.0,554,1902.562985
750.0,509,1908.742319
750.0,511,1914.864254
500.0,444,1920.109332
775.0,451,1925.422259
750.0,501,1930.971841
700.0,414,1935.582034
725.0,448,1940.636975
375.0,363,1944.764313
4050.0,580,1951.298174
575.0,567,1957.753791
725.0,603,1964.972283
825.0,715,1973.700744
375.0,402,1978.534141
525.0,623,1985.909824
750.0,480,1991.652287
775.0,476,1996.920374
800.0,418,2001.510241
775.0,534,2007.451412
425.0,405,2012.000109
700.0,438,2016.878813
550.0,584,2023.49409
775.0,455,2028.567343
500.0,439,2033.554561
