explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
-11.758929252624512,17,1,0.7901412844657898,-0.14582303166389465,160,0.6938913464546204
-30.390853881835938,33,2,0.5543993711471558,1.9869357347488403,320,14.68733024597168
-2.2312653064727783,49,3,0.29525047540664673,-0.19803722202777863,480,3.981579303741455
-4.066829204559326,63,4,0.5322413444519043,0.7555373907089233,640,4.149313449859619
-0.5479962825775146,77,5,0.8031112551689148,-1.4857717752456665,800,6.448580265045166
-6.19398832321167,90,6,0.7735850214958191,2.3224380016326904,960,17.165552139282227
-1.0699951648712158,103,7,0.6493337750434875,0.26068103313446045,1120,1.5249944925308228
-0.8856300115585327,114,8,0.6491044759750366,-0.8982994556427002,1280,4.904812812805176
-0.02981126308441162,126,9,0.598968505859375,0.01923913136124611,1440,2.498487949371338
0.6223532557487488,136,10,0.6759405136108398,-0.11867626756429672,1600,0.2863263189792633
-2.0718140602111816,137,11,0.6643485426902771,0.3369811475276947,1760,0.8789712190628052
0.14783060550689697,144,12,0.8083149194717407,-0.08804577589035034,1920,0.7178914546966553
0.2853735089302063,154,13,0.7733560800552368,-0.0016910117119550705,2080,0.20894381403923035
-0.2639350891113281,162,14,0.9393875002861023,-0.46910691261291504,2240,1.390729546546936
-0.12550139427185059,171,15,0.9140796661376953,-0.09051188826560974,2400,0.1310158520936966
0.49424272775650024,179,16,0.9466392397880554,-0.019940387457609177,2560,0.0648699402809143
0.4662742018699646,187,17,1.085798740386963,-0.05225743353366852,2720,0.18094423413276672
-0.7006819248199463,195,18,0.9621983766555786,0.2643984258174896,2880,0.4961610734462738
-0.5281035900115967,203,19,1.1077851057052612,0.16508729755878448,3040,0.7364574670791626
-1.0192384719848633,210,20,1.2506235837936401,0.8214107155799866,3200,0.9677232503890991
-0.001450181007385254,217,21,1.2505244016647339,0.10857120901346207,3360,0.49612221121788025
-0.9134426116943359,224,22,1.3987823724746704,0.5090135931968689,3520,0.7542799711227417
0.07382601499557495,231,23,1.4611656665802002,0.30740195512771606,3680,0.3168136477470398
-0.812125563621521,237,24,1.5007432699203491,0.11738660931587219,3840,0.4347362518310547
-0.3098874092102051,243,25,1.5678578615188599,-0.3855958580970764,4000,0.5350314974784851
-0.8347718715667725,249,26,1.5390546321868896,-0.6397040486335754,4160,0.6380613446235657
0.08124059438705444,255,27,1.6211656332015991,0.6495031714439392,4320,0.6536644101142883
-0.8441359996795654,261,28,1.6143348217010498,0.04249441251158714,4480,0.23081013560295105
-0.27306532859802246,266,29,1.663421630859375,-0.21702225506305695,4640,0.6975530982017517
-0.007479548454284668,272,30,1.5857021808624268,-0.023485034704208374,4800,0.28742292523384094
-0.3071110248565674,277,31,1.6409794092178345,0.16269277036190033,4960,0.25877371430397034
-0.0375288724899292,281,32,1.6810725927352905,0.18357965350151062,5120,0.2503772974014282
0.08855956792831421,279,33,1.6349048614501953,-0.04825732111930847,5280,0.46949100494384766
-0.2764317989349365,282,34,1.6596510410308838,0.12862110137939453,5440,0.17626886069774628
0.07764202356338501,287,35,1.633262276649475,-0.28328078985214233,5600,0.37496286630630493
0.20499753952026367,291,36,1.637843132019043,0.02993929572403431,5760,0.19244955480098724
-0.14666533470153809,296,37,1.5842183828353882,-0.12217883765697479,5920,0.11519937217235565
-0.057541489601135254,300,38,1.5778412818908691,0.046660907566547394,6080,0.18845327198505402
-0.15564405918121338,303,39,1.6292304992675781,-0.19366329908370972,6240,0.38010653853416443
0.02815788984298706,301,40,1.5982248783111572,0.019218623638153076,6400,0.48910602927207947
0.17332422733306885,303,41,1.5421479940414429,-0.1783161759376526,6560,0.08990654349327087
0.0060977935791015625,306,42,1.5337289571762085,0.06249604374170303,6720,0.37163180112838745
-0.10298502445220947,310,43,1.529572606086731,0.5067800879478455,6880,0.5197070240974426
0.0941152572631836,314,44,1.5796271562576294,-0.09141872823238373,7040,0.4014999270439148
0.017790913581848145,317,45,1.482671856880188,-0.1490021049976349,7200,0.31369855999946594
0.045921504497528076,321,46,1.45205819606781,-0.16408446431159973,7360,0.4321494996547699
0.14822375774383545,324,47,1.5629104375839233,0.3406970500946045,7520,0.46665459871292114
0.31671762466430664,327,48,1.4728200435638428,-0.11457657814025879,7680,0.2639191448688507
0.30189961194992065,330,49,1.504268765449524,0.12673945724964142,7840,0.44240379333496094
0.20048397779464722,334,50,1.4996211528778076,0.018893864005804062,8000,0.1710604429244995
0.21103227138519287,337,51,1.5334523916244507,-0.06606464087963104,8160,0.23991012573242188
0.32611310482025146,340,52,1.5889875888824463,0.0923040434718132,8320,0.23422560095787048
0.17566895484924316,343,53,1.5198276042938232,0.09316642582416534,8480,0.2685484290122986
0.43723350763320923,346,54,1.5960767269134521,-0.5648354887962341,8640,0.8437759280204773
0.4911862015724182,348,55,1.592102289199829,-0.40071019530296326,8800,0.6512207388877869
0.38037562370300293,351,56,1.6044390201568604,0.30569958686828613,8960,0.5395056009292603
0.20147085189819336,354,57,1.5885682106018066,-0.3006417155265808,9120,0.4899880290031433
0.6231059432029724,357,58,1.5614047050476074,0.3382859230041504,9280,0.25942325592041016
0.5330116450786591,359,59,1.5798139572143555,-0.24846228957176208,9440,0.47864627838134766
-0.28053081035614014,362,60,1.6496732234954834,-0.3487832546234131,9600,1.1045773029327393
0.2331305742263794,365,61,1.6821670532226562,-0.008154367096722126,9760,0.494720995426178
-0.17062580585479736,367,62,1.7015680074691772,0.13159725069999695,9920,0.26795023679733276
0.10096108913421631,370,63,1.6703115701675415,0.14506517350673676,10080,0.2466682493686676
0.17496180534362793,372,64,1.7047793865203857,0.07338077574968338,10240,0.4466272294521332
0.16416388750076294,375,65,1.7017676830291748,-0.2069559544324875,10400,0.27721917629241943
0.307742178440094,377,66,1.6481221914291382,0.1133321225643158,10560,0.21890833973884583
0.3445003032684326,379,67,1.6364200115203857,-0.32298949360847473,10720,0.16529642045497894
-0.1005403995513916,382,68,1.6933046579360962,0.07922657579183578,10880,0.16610999405384064
0.09720432758331299,384,69,1.666349172592163,0.47109028697013855,11040,0.4351128041744232
0.1558203101158142,386,70,1.6669528484344482,0.27283477783203125,11200,0.37004247307777405
0.3199371099472046,388,71,1.6325674057006836,0.28471440076828003,11360,0.24657690525054932
0.510165810585022,390,72,1.60024094581604,-0.3925321400165558,11520,0.2874062657356262
-0.010520577430725098,392,73,1.6510658264160156,-0.15013989806175232,11680,0.9744598269462585
-0.09847235679626465,394,74,1.6941267251968384,-0.23810826241970062,11840,0.36443933844566345
0.23051416873931885,397,75,1.687455415725708,-0.31782248616218567,12000,0.3526197373867035
0.5011943280696869,398,76,1.7011051177978516,0.29817429184913635,12160,0.27005308866500854
0.40112048387527466,401,77,1.57014799118042,-0.46091407537460327,12320,0.44323664903640747
0.44136011600494385,403,78,1.553104281425476,0.46469685435295105,12480,0.26467806100845337
0.19721215963363647,403,79,1.631151556968689,-0.2851693332195282,12640,0.35482996702194214
