approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.0071189683,0.3269043,nan,nan,0.5672846734523773,553,1,1.1104941,-0.00095488667,128,1.8505194187164307,1024,0.12652089
0.0023379577,0.115722656,nan,nan,0.03671783208847046,936,2,0.86052877,-0.0020870573,256,2.9443447589874268,2048,0.19759442
0.0028970023,0.18310547,300.0,50.0,0.21035689115524292,918,3,1.2532555,-0.008976238,384,4.059551239013672,3072,0.10914084
0.004879106,0.2578125,435.25,116.25,0.269616961479187,905,4,1.5598235,-0.0050905533,512,5.191686153411865,4096,0.14018553
0.0056215683,0.23046875,517.625,141.25,0.6909645795822144,914,5,1.1593008,-0.008929555,640,6.311695575714111,5120,0.118026644
0.0029305762,0.14550781,517.625,141.25,0.5667326748371124,954,6,0.85036737,-0.004646537,768,7.3849968910217285,6144,0.15647726
0.0026702837,0.14013672,517.625,141.25,0.19943767786026,903,7,1.27344,-0.0064871665,896,8.519285440444946,7168,0.14108966
0.0055271606,0.25952148,510.2307692307692,140.76923076923077,0.23879438638687134,922,8,1.4084493,-0.009007134,1024,9.629655599594116,8192,0.18618727
0.0029006912,0.15234375,510.2307692307692,140.76923076923077,0.47149407863616943,981,9,1.2112848,-0.006085986,1152,10.673332929611206,9216,0.15154622
0.004042748,0.2175293,524.7333333333333,160.0,0.4954339265823364,938,10,1.2374557,-0.008962967,1280,11.76481318473816,10240,0.11193214
0.0037707882,0.17822266,517.7,154.0,0.458457350730896,898,11,1.31079,-0.008685068,1408,12.905210256576538,11264,0.15090977
0.0053578797,0.24560547,517.7,154.0,0.8045308440923691,895,12,1.0023645,-0.002128217,1536,14.049648523330688,12288,0.103015125
0.0034391216,0.17016602,512.0952380952381,151.9047619047619,0.39373648166656494,893,13,1.1210932,-0.005769279,1664,15.195801734924316,13312,0.08777064
0.004311495,0.19335938,506.375,149.375,0.5979525446891785,892,14,1.3754412,-0.010791989,1792,16.34370732307434,14336,0.12583484
0.0030181343,0.1328125,516.2857142857143,159.28571428571428,0.8454859405755997,869,15,0.95779806,-0.0058056405,1920,17.522696256637573,15360,0.102080084
0.0025577715,0.15185547,516.2857142857143,159.28571428571428,0.8271988928318024,954,16,1.0708014,-0.005945988,2048,18.596566200256348,16384,0.06223736
0.0035604653,0.20483398,507.76666666666665,155.83333333333334,0.7981853783130646,887,17,1.1676167,-0.00772618,2176,19.75108027458191,17408,0.060727753
0.0028488592,0.16040039,502.54545454545456,152.72727272727272,0.7937357127666473,897,18,1.293164,-0.0071068984,2304,20.892396211624146,18432,0.09904683
0.0033308314,0.17626953,505.34285714285716,152.28571428571428,0.8048622012138367,948,19,1.0547861,-0.008909262,2432,21.972729921340942,19456,0.10286626
0.0031052227,0.15527344,503.30555555555554,150.27777777777777,0.7928352206945419,920,20,1.1958694,-0.0073624915,2560,23.086026906967163,20480,0.083976276
0.004277964,0.19213867,502.18918918918916,150.40540540540542,0.7625685036182404,960,21,1.3405595,-0.011732156,2688,24.153279066085815,21504,0.08509371
0.0042948527,0.20117188,504.3076923076923,150.0,0.6711142063140869,955,22,1.2920499,-0.010302259,2816,25.225218296051025,22528,0.16422033
0.003449758,0.17675781,504.3076923076923,150.0,0.4732363224029541,967,23,1.3397652,-0.010374792,2944,26.28417706489563,23552,0.13069993
0.0044048424,0.18603516,530.1818181818181,171.8181818181818,0.8600761443376541,925,24,1.1613584,-0.011636319,3072,27.39165687561035,24576,0.09319349
0.003583303,0.20336914,528.8888888888889,171.44444444444446,0.7881170809268951,933,25,1.2705094,-0.008618652,3200,28.489553451538086,25600,0.09182115
0.0027553889,0.17797852,531.4468085106383,176.17021276595744,0.838518500328064,916,26,1.1946824,-0.007874198,3328,29.60733962059021,26624,0.06709238
0.0025862018,0.17529297,528.0,173.87755102040816,0.7264356315135956,891,27,1.3128471,-0.008423514,3456,30.756245374679565,27648,0.09657832
0.0033668221,0.1665039,527.8039215686274,175.19607843137254,0.7742697149515152,922,28,1.2822163,-0.00909558,3584,31.866843700408936,28672,0.121089876
0.002295251,0.13061523,526.8653846153846,174.42307692307693,0.6449873447418213,939,29,1.3079753,-0.0069524674,3712,32.95724177360535,29696,0.10845827
0.002576971,0.13305664,521.9821428571429,173.21428571428572,0.8443721234798431,929,30,1.0706114,-0.009410273,3840,34.06002593040466,30720,0.08896618
0.0044125426,0.2133789,519.051724137931,171.0344827586207,0.9104035273194313,944,31,1.1489238,-0.00521023,3968,35.14450287818909,31744,0.0637901
0.0038966709,0.15551758,516.8813559322034,170.0,0.932342529296875,958,32,0.9641823,-0.008038574,4096,36.213645696640015,32768,0.027385114
0.0017575553,0.087646484,525.8852459016393,174.0983606557377,0.8940927088260651,914,33,1.2098174,-0.0069521824,4224,37.334532737731934,33792,0.050797872
0.0029405472,0.16992188,524.1746031746031,173.33333333333334,0.869354322552681,933,34,1.2203358,-0.011627239,4352,38.43203592300415,34816,0.06614515
0.002538547,0.1574707,523.234375,172.265625,0.726394921541214,905,35,1.3199934,-0.0070409058,4480,39.56404662132263,35840,0.100662015
0.0029185433,0.15820312,522.5692307692308,171.30769230769232,0.7341392338275909,958,36,1.3297895,-0.00964117,4608,40.6332585811615,36864,0.066953935
0.0048347875,0.23461914,528.7391304347826,170.79710144927537,0.9207761511206627,930,37,1.0759639,-0.0033527792,4736,41.73392128944397,37888,0.051220626
0.0026831026,0.14355469,529.7285714285714,170.78571428571428,0.9058424457907677,954,38,1.2090267,-0.010256042,4864,42.807671546936035,38912,0.049854364
0.0028427506,0.18530273,529.7285714285714,170.78571428571428,0.8497709929943085,979,39,1.213116,-0.010553251,4992,43.85352373123169,39936,0.045705386
0.0033187373,0.17895508,534.2054794520548,172.73972602739727,0.5636206269264221,962,40,1.4501343,-0.009966128,5120,44.918408155441284,40960,0.14247984
0.0045660655,0.22998047,537.1891891891892,174.1216216216216,0.9226193353533745,956,41,1.2362456,-0.0075625456,5248,45.989840030670166,41984,0.04839938
0.0042372504,0.1850586,537.4078947368421,173.55263157894737,0.8922413140535355,952,42,1.0593929,-0.007851322,5376,47.065468549728394,43008,0.06388991
0.0032614435,0.140625,542.253164556962,177.08860759493672,0.828312948346138,912,43,1.3630146,-0.0062199654,5504,48.187780141830444,44032,0.08073326
0.0030305698,0.1418457,539.7407407407408,175.74074074074073,0.954704437404871,935,44,1.134131,-0.007287062,5632,49.28339958190918,45056,0.03534003
0.0029802949,0.15698242,539.0963855421687,174.93975903614458,0.929204985499382,949,45,1.1502229,-0.006019377,5760,50.36234426498413,46080,0.047099378
0.002779759,0.16064453,536.3023255813954,173.19767441860466,0.9577568657696247,910,46,1.1728675,-0.004577413,5888,51.487210273742676,47104,0.02953918
0.0028593591,0.15527344,536.3023255813954,173.19767441860466,0.864751935005188,937,47,1.2565966,-0.008858124,6016,52.58038306236267,48128,0.08330864
0.002730728,0.15844727,535.7272727272727,172.1590909090909,0.652076780796051,884,48,1.3545412,-0.00909623,6144,53.739325284957886,49152,0.11909573
0.0036264919,0.20385742,536.7555555555556,172.33333333333334,0.9255587011575699,888,49,1.2852023,-0.013377469,6272,54.892069578170776,50176,0.041876115
0.002816034,0.15185547,535.741935483871,173.33333333333334,0.9528217725455761,917,50,1.0404876,-0.008870745,6400,56.00830793380737,51200,0.038349625
0.0026309397,0.16674805,535.741935483871,173.33333333333334,0.8799510672688484,959,51,1.3058982,-0.010011918,6528,57.0766875743866,52224,0.035888936
