# {"t_start": 1543445692.7807782, "env_id": "SpaceInvadersNoFrameskip-v0"} 
r,l,t
110.0,394,33.827769
355.0,555,41.304667
140.0,495,48.413813
95.0,444,54.808059
295.0,773,66.017718
120.0,498,73.100575
65.0,410,79.046941
155.0,566,87.196052
30.0,282,91.214121
75.0,304,95.604369
255.0,755,106.45752
45.0,389,112.052135
30.0,435,118.235248
80.0,445,124.705776
20.0,294,128.837195
210.0,542,136.68541
100.0,400,142.515363
185.0,691,152.502197
40.0,677,162.209331
180.0,511,169.565276
60.0,355,174.70669
40.0,257,178.251991
145.0,473,185.150099
70.0,503,192.260902
120.0,493,199.441873
240.0,702,209.525332
225.0,486,216.493235
195.0,804,228.18982
70.0,318,232.603269
140.0,478,239.518473
60.0,316,244.021524
135.0,521,251.60759
35.0,365,256.778707
100.0,368,262.075006
195.0,696,272.102072
110.0,394,277.837961
500.0,638,286.98105
225.0,574,295.176706
265.0,767,306.258494
140.0,499,313.492255
130.0,458,320.047851
215.0,455,326.742552
310.0,617,335.517486
235.0,516,343.069101
5.0,371,348.417061
55.0,422,354.509115
130.0,510,361.643788
65.0,448,367.557191
485.0,1014,381.072299
20.0,323,385.254332
20.0,250,388.494766
165.0,464,394.475983
350.0,652,403.21096
200.0,671,412.042151
185.0,391,417.075792
295.0,694,426.142465
370.0,867,437.645551
190.0,579,445.334659
260.0,585,453.11091
95.0,519,459.867372
515.0,631,468.191429
515.0,934,480.541569
115.0,471,486.784602
260.0,660,495.365566
75.0,285,499.107997
245.0,872,510.713181
35.0,284,514.330362
120.0,372,519.311143
130.0,358,523.976862
20.0,320,528.193023
285.0,912,540.2085
240.0,875,551.771964
190.0,493,558.256753
85.0,377,563.212499
255.0,551,570.453015
205.0,514,577.219336
65.0,388,582.302351
90.0,390,587.360744
50.0,284,591.112828
80.0,273,594.616569
175.0,470,600.944381
180.0,508,607.66223
85.0,534,614.698809
140.0,381,619.720296
40.0,463,625.800707
195.0,606,633.827584
220.0,656,642.544881
475.0,953,655.050678
30.0,331,659.31047
150.0,517,666.085351
65.0,300,670.037063
355.0,681,679.171527
30.0,330,683.509624
105.0,405,688.862383
95.0,461,694.832662
205.0,503,701.526296
500.0,725,711.126652
135.0,611,719.210527
415.0,687,728.246737
305.0,692,737.412642
65.0,272,741.055861
125.0,354,745.611848
85.0,453,751.569434
135.0,481,757.929762
85.0,297,761.698741
230.0,466,767.870479
110.0,476,774.142124
45.0,301,778.087298
135.0,496,784.7438
245.0,702,793.982215
375.0,963,806.881125
75.0,376,811.796787
60.0,286,815.551434
80.0,464,821.704515
180.0,604,829.733379
415.0,662,838.493253
135.0,470,844.615583
440.0,700,853.851631
155.0,499,860.471366
110.0,300,864.381953
80.0,500,871.028642
80.0,296,874.806762
135.0,373,879.83833
140.0,595,887.672124
115.0,491,894.100098
150.0,567,901.577478
230.0,645,910.066156
170.0,503,916.608068
150.0,497,923.160103
140.0,521,930.121603
65.0,397,935.346292
130.0,552,942.607211
110.0,516,949.37144
195.0,569,956.917937
350.0,758,966.867853
85.0,301,970.866899
145.0,478,977.218982
535.0,671,986.016083
210.0,496,992.464622
150.0,400,997.732195
430.0,483,1004.043739
50.0,378,1009.051895
185.0,525,1015.965488
125.0,470,1022.177665
130.0,609,1030.206346
135.0,490,1036.586939
65.0,286,1040.29504
85.0,265,1043.761825
35.0,304,1047.72255
385.0,895,1059.581756
45.0,281,1063.248059
245.0,565,1070.621652
60.0,418,1076.186186
50.0,264,1079.625302
465.0,861,1090.991145
125.0,378,1096.000277
105.0,494,1102.495181
585.0,1049,1116.462325
215.0,554,1123.886163
155.0,688,1133.017107
310.0,784,1143.297409
490.0,963,1156.095277
95.0,390,1161.23448
70.0,335,1165.734005
10.0,344,1170.112509
170.0,670,1178.980218
420.0,921,1191.266874
285.0,753,1201.271991
245.0,624,1209.565216
135.0,429,1215.258248
215.0,690,1224.404167
145.0,656,1233.112391
375.0,828,1244.101023
55.0,402,1249.304399
215.0,547,1256.435802
75.0,380,1261.405279
190.0,604,1269.452888
235.0,592,1277.282718
85.0,481,1283.67243
45.0,307,1287.639585
45.0,306,1291.54063
55.0,363,1296.330139
165.0,445,1302.198499
45.0,260,1305.632557
500.0,720,1315.108247
35.0,246,1318.287892
230.0,695,1327.555748
110.0,286,1331.256459
15.0,276,1334.862968
155.0,530,1341.844749
235.0,684,1350.928155
80.0,350,1355.488481
250.0,605,1363.515734
85.0,488,1369.964685
125.0,415,1375.395721
330.0,646,1383.920221
190.0,506,1390.639126
40.0,302,1394.573232
475.0,1043,1408.56755
165.0,528,1415.577058
260.0,514,1422.488348
55.0,294,1426.255464
290.0,663,1435.051152
245.0,659,1443.65315
190.0,667,1452.503008
55.0,433,1458.178044
25.0,322,1462.452711
25.0,261,1465.855764
240.0,559,1473.140582
125.0,373,1478.123269
65.0,329,1482.431274
85.0,478,1488.725827
40.0,295,1492.518633
20.0,364,1497.375387
70.0,342,1501.867647
270.0,611,1509.945158
95.0,414,1515.343136
55.0,371,1520.326389
50.0,299,1524.176977
10.0,302,1528.168031
260.0,548,1535.334489
365.0,803,1546.023792
430.0,691,1555.136275
145.0,476,1561.381533
170.0,478,1567.6797
100.0,476,1573.93336
425.0,812,1584.702366
205.0,888,1596.528565
175.0,505,1603.237653
165.0,497,1609.687834
230.0,558,1617.092021
60.0,631,1625.497893
65.0,425,1631.094547
200.0,641,1639.581502
345.0,795,1650.061056
35.0,310,1654.146358
150.0,508,1660.845696
65.0,259,1664.268
65.0,448,1670.187335
210.0,517,1676.883588
125.0,438,1682.699
65.0,326,1686.89143
105.0,516,1693.752559
220.0,471,1699.965316
140.0,473,1706.21927
60.0,285,1709.902776
50.0,362,1714.705645
60.0,353,1719.32137
85.0,514,1726.050424
50.0,346,1730.638633
70.0,730,1740.281935
130.0,462,1746.408844
305.0,785,1756.791066
60.0,363,1761.598815
110.0,388,1766.636311
35.0,299,1770.504055
95.0,460,1776.508815
260.0,632,1784.784286
195.0,460,1790.937958
250.0,770,1801.127632
445.0,789,1811.690857
445.0,626,1820.035606
630.0,936,1832.415833
340.0,729,1842.096716
65.0,303,1846.139672
105.0,413,1851.482546
290.0,649,1860.086936
50.0,383,1865.1731
60.0,292,1868.930035
50.0,301,1872.902146
385.0,1355,1890.994158
200.0,476,1897.338454
60.0,389,1902.396281
40.0,377,1907.304796
270.0,648,1915.845908
225.0,513,1922.585842
185.0,688,1931.706265
400.0,697,1940.837424
70.0,349,1945.46083
65.0,321,1949.553692
430.0,624,1957.807373
290.0,602,1965.771791
125.0,449,1971.634053
195.0,469,1977.683514
285.0,782,1988.043517
115.0,579,1995.678398
215.0,747,2005.552764
45.0,369,2010.35828
65.0,316,2014.589836
125.0,562,2021.889034
80.0,334,2026.347877
140.0,355,2030.977097
105.0,370,2035.830947
210.0,475,2042.054659
410.0,764,2052.230867
160.0,449,2058.113662
220.0,682,2067.211061
125.0,368,2072.015793
160.0,553,2079.27156
95.0,301,2083.225976
35.0,245,2086.403089
70.0,361,2090.983431
20.0,435,2096.766912
210.0,673,2105.612664
35.0,345,2110.072381
175.0,559,2117.358961
160.0,497,2123.96946
100.0,367,2128.770369
25.0,284,2132.480105
175.0,434,2138.187097
95.0,311,2142.208651
90.0,469,2148.349722
120.0,501,2154.965402
285.0,640,2163.35567
95.0,540,2170.516414
65.0,376,2175.41652
405.0,854,2186.716256
50.0,321,2190.883154
265.0,602,2198.875709
395.0,747,2208.718282
435.0,691,2217.858833
490.0,612,2225.930788
15.0,358,2230.683794
50.0,407,2235.987172
