# {"t_start": 1542835516.386692, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-17.0,1256,42.472046
-21.0,833,52.70686
-20.0,839,62.226681
-21.0,1120,75.257274
-21.0,783,84.404553
-21.0,819,94.303976
-21.0,818,103.279316
-21.0,776,112.399267
-21.0,791,121.393186
-20.0,915,131.917655
-20.0,1161,145.400529
-20.0,837,155.410972
-21.0,818,164.577712
-20.0,838,174.738549
-21.0,885,185.031049
-21.0,824,194.359844
-20.0,882,204.851969
-21.0,901,215.390854
-21.0,821,224.478971
-20.0,924,235.737129
-20.0,922,246.343308
-21.0,904,256.826365
-17.0,1252,271.53181
-21.0,906,281.853787
-21.0,889,292.168885
-20.0,864,301.505058
-21.0,907,311.756502
-21.0,878,322.051448
-18.0,1009,333.918054
-21.0,816,342.973793
-19.0,930,354.411464
-19.0,1021,366.916045
-19.0,936,377.420746
-21.0,779,386.105885
-19.0,1335,400.7116
-21.0,787,410.299829
-20.0,840,419.295627
-19.0,1101,432.063208
-17.0,1160,445.094959
-20.0,835,454.063594
-19.0,977,465.301736
-19.0,1090,477.108635
-21.0,779,485.818586
-20.0,924,496.870103
-21.0,928,507.088501
-20.0,1002,518.535539
-20.0,1013,529.968908
-19.0,1094,541.828897
-20.0,1037,553.429247
-20.0,1252,567.730966
-21.0,921,577.876385
-19.0,1020,589.424893
-20.0,896,599.491867
-21.0,935,609.790598
-17.0,1325,625.183305
-20.0,840,634.160722
-20.0,1051,645.70565
-18.0,1404,661.545838
-19.0,1272,675.836596
-18.0,1360,691.452026
-20.0,1030,703.019024
-16.0,2099,726.209502
-20.0,1461,743.032823
-18.0,1643,761.635439
-14.0,2008,783.535152
-15.0,1796,803.601352
-16.0,1955,826.092464
-20.0,1635,843.803342
-18.0,2086,867.785921
-19.0,1906,888.403011
-17.0,1913,909.954537
-18.0,1975,932.551014
-19.0,2112,955.798177
-19.0,2291,981.493271
-17.0,2280,1007.259407
-16.0,2367,1033.403235
-12.0,2678,1063.420294
-14.0,2298,1089.153729
-18.0,2180,1113.519503
-12.0,2238,1139.058328
