# {"t_start": 1543963199.380183, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-20.0,842,72.979866
-21.0,824,88.097757
-20.0,1086,106.727221
-21.0,760,116.784946
-21.0,944,128.880552
-21.0,763,139.007576
-21.0,758,148.555733
-20.0,924,160.84136
-21.0,840,171.423909
-20.0,896,183.143973
-21.0,959,195.266898
-21.0,940,208.457468
-21.0,978,220.54894
-20.0,1080,234.25764
-20.0,918,246.119569
-20.0,958,257.933402
-21.0,876,269.469445
-21.0,850,279.870231
-21.0,821,290.844208
-21.0,818,301.154386
-21.0,884,312.993822
-21.0,913,324.559627
-21.0,883,336.13298
-19.0,962,349.153116
-20.0,899,360.826672
-20.0,919,372.760998
-19.0,1019,385.408113
-20.0,900,397.22223
-21.0,826,407.60024
-21.0,781,417.788754
-21.0,904,428.941132
-20.0,841,439.785688
-21.0,763,449.349754
-20.0,920,461.13609
-21.0,933,473.289231
-18.0,1092,487.35883
-19.0,976,500.473121
-20.0,1143,515.135411
-20.0,1055,528.987298
-21.0,886,541.555958
-21.0,905,552.852335
-21.0,902,564.615019
-20.0,988,577.003289
-21.0,911,588.520746
-19.0,942,600.758792
-20.0,1040,613.770035
-20.0,907,625.592133
-21.0,822,635.90238
-21.0,817,646.819208
-21.0,759,656.492674
-21.0,757,666.646047
-21.0,761,676.224232
-21.0,763,686.462646
-21.0,762,696.922687
-21.0,761,707.065315
-21.0,850,717.583618
-21.0,764,727.546302
-21.0,820,737.723385
-21.0,819,748.319529
-19.0,995,760.692384
-20.0,834,771.875779
-19.0,1037,785.068151
-21.0,764,795.459527
-20.0,1065,808.912751
-20.0,835,819.758275
-21.0,790,830.361979
-21.0,893,842.327728
-21.0,883,853.631269
-21.0,761,863.127428
-21.0,849,874.099636
-21.0,824,884.35854
-21.0,880,895.854287
-20.0,943,907.723673
-20.0,1063,921.523336
-20.0,990,933.959267
-18.0,1200,949.152003
-20.0,1010,962.309042
-20.0,970,974.534111
-21.0,758,984.105467
-21.0,758,993.820652
-21.0,807,1004.082758
-21.0,786,1014.031216
-20.0,973,1026.380642
-20.0,889,1037.899489
-20.0,913,1049.331338
-20.0,986,1062.337072
-18.0,1047,1075.422741
-20.0,904,1086.750285
-20.0,835,1097.697978
-21.0,853,1108.26268
-20.0,865,1119.610898
-21.0,778,1129.11477
-20.0,837,1140.051229
-21.0,823,1150.246614
-20.0,970,1163.119031
-20.0,838,1173.361644
-19.0,1061,1186.968033
-21.0,832,1197.647264
-21.0,761,1207.437571
-21.0,758,1217.178881
-20.0,955,1229.180001
-21.0,785,1239.433899
-21.0,908,1250.922429
-21.0,758,1260.690348
-21.0,758,1270.080572
-18.0,1131,1284.911713
-20.0,999,1297.447005
-19.0,981,1309.967798
-21.0,819,1320.46102
-21.0,845,1331.163718
