# {"t_start": 1542677716.171258, "env_id": "SpaceInvadersNoFrameskip-v0"} 
r,l,t
65.0,295,7.485566
110.0,463,13.098155
200.0,581,20.345028
155.0,519,26.413752
85.0,461,31.402618
55.0,281,34.428496
340.0,654,42.978719
410.0,650,51.783679
60.0,383,56.166341
110.0,444,61.40513
260.0,773,70.549652
75.0,280,73.880901
185.0,856,85.144173
180.0,600,92.898403
105.0,449,98.169205
145.0,472,103.690428
135.0,523,109.86974
125.0,323,113.784735
160.0,655,122.350328
310.0,937,134.385669
110.0,370,138.69121
270.0,794,147.980481
215.0,705,156.916034
80.0,497,163.539565
185.0,464,169.631623
335.0,613,176.865529
55.0,307,180.481033
155.0,510,186.4944
135.0,515,192.878886
185.0,570,200.340844
145.0,502,207.038145
125.0,615,214.45022
155.0,591,221.434622
110.0,494,227.304177
235.0,668,235.828618
110.0,373,240.818493
105.0,432,246.534175
135.0,551,253.013947
235.0,793,262.381634
105.0,400,267.076976
155.0,575,274.355536
225.0,713,283.803339
260.0,732,292.609079
155.0,595,299.573141
335.0,628,307.066894
165.0,513,313.675381
135.0,558,321.227962
120.0,574,328.244765
50.0,298,331.658231
135.0,599,338.767372
105.0,396,343.401579
75.0,287,347.080083
105.0,378,352.048827
125.0,430,357.721465
180.0,590,365.069522
210.0,633,372.466923
125.0,591,379.41659
330.0,829,390.284894
185.0,609,398.444559
200.0,654,406.156247
210.0,739,414.800251
75.0,302,418.34138
135.0,589,426.057715
185.0,634,434.673194
135.0,585,441.679049
210.0,596,448.816644
135.0,581,455.796316
260.0,784,466.205176
80.0,296,470.212433
155.0,588,477.27393
120.0,573,484.029666
50.0,298,487.41246
190.0,653,495.696796
105.0,437,501.40122
140.0,479,507.803482
210.0,625,515.180688
105.0,488,520.975225
110.0,464,526.471974
180.0,587,534.146879
120.0,589,541.975214
180.0,614,549.492293
325.0,577,556.281745
150.0,585,563.428548
155.0,606,571.456087
155.0,596,579.32064
155.0,586,586.280386
320.0,590,593.246752
245.0,821,603.859833
120.0,580,611.472345
110.0,575,618.340962
410.0,633,625.757512
155.0,617,633.575083
135.0,598,641.518419
110.0,581,648.849101
50.0,303,652.307808
160.0,587,659.238378
210.0,620,667.359285
155.0,593,675.191099
135.0,617,682.687466
180.0,589,689.578698
135.0,620,697.459887
120.0,498,704.201347
130.0,418,709.518722
260.0,1418,726.848371
300.0,742,736.579401
210.0,599,744.018035
110.0,472,749.540408
155.0,585,756.8019
145.0,576,764.38275
455.0,713,773.60399
355.0,606,780.775989
75.0,296,784.14109
210.0,638,792.416265
210.0,638,800.979422
135.0,587,807.930047
105.0,485,813.644387
210.0,621,821.506098
155.0,590,829.49915
185.0,592,836.735205
210.0,607,843.934044
180.0,603,851.632391
255.0,743,861.608256
410.0,630,869.140348
155.0,598,876.368982
180.0,651,884.886168
135.0,579,892.52231
250.0,726,901.207627
210.0,608,908.794842
80.0,306,912.749038
180.0,658,921.577335
155.0,615,928.894379
215.0,669,937.017468
225.0,716,946.575755
360.0,593,954.215202
120.0,320,957.893155
180.0,613,965.410249
155.0,594,973.051873
210.0,617,981.191097
355.0,595,988.379122
210.0,622,995.837471
215.0,632,1004.252532
210.0,623,1012.397004
425.0,713,1021.158366
260.0,724,1030.447412
240.0,717,1040.310427
210.0,617,1047.828307
465.0,725,1056.877646
415.0,1101,1071.665624
210.0,661,1079.697144
110.0,309,1083.344805
165.0,558,1090.559536
380.0,655,1099.297352
135.0,579,1106.60052
55.0,301,1110.223823
170.0,492,1116.195379
105.0,385,1121.226356
210.0,657,1130.116824
210.0,626,1137.843732
110.0,400,1142.705201
110.0,391,1147.574341
355.0,573,1155.154342
5.0,294,1159.118178
355.0,846,1169.72844
165.0,590,1177.013639
155.0,530,1183.87343
110.0,303,1187.988227
180.0,628,1196.139812
210.0,592,1203.300195
240.0,724,1212.418176
135.0,386,1217.590921
380.0,609,1225.749749
210.0,679,1234.06843
155.0,592,1241.25017
110.0,376,1245.792839
155.0,577,1253.592042
50.0,323,1257.893672
210.0,581,1265.023659
110.0,414,1269.99918
155.0,442,1275.429421
285.0,706,1284.334532
240.0,730,1294.161884
210.0,600,1301.470146
135.0,490,1307.532481
55.0,268,1310.620775
255.0,764,1319.75443
105.0,366,1324.579771
110.0,400,1329.885101
400.0,820,1340.090917
150.0,508,1346.262819
95.0,342,1350.242096
175.0,449,1355.487834
190.0,615,1362.835197
590.0,829,1373.859848
425.0,765,1383.191487
195.0,515,1389.419604
115.0,433,1394.371453
330.0,795,1403.707038
140.0,471,1409.606703
125.0,468,1415.916752
200.0,461,1421.486379
175.0,369,1426.004398
190.0,607,1433.261648
185.0,538,1439.574031
135.0,307,1443.119937
335.0,740,1451.82536
180.0,402,1457.170447
195.0,470,1463.187697
305.0,706,1471.751968
195.0,678,1480.043324
365.0,930,1490.881474
135.0,383,1495.329735
380.0,871,1506.438259
305.0,894,1517.453882
540.0,612,1525.001491
230.0,665,1532.715867
325.0,801,1541.984519
155.0,497,1547.799011
425.0,762,1557.658482
275.0,646,1565.572758
95.0,404,1570.516236
250.0,552,1577.155162
175.0,365,1581.381136
145.0,470,1586.846385
195.0,779,1595.862639
145.0,539,1602.725762
125.0,447,1608.364398
450.0,580,1615.384763
270.0,676,1623.57806
295.0,646,1631.367
170.0,586,1638.232551
195.0,452,1643.436789
360.0,678,1651.656088
