# {"t_start": 1544058379.3714025, "env_id": "PongNoFrameskip-v0"} 
r,l,t
12.0,3903,37.088705
18.0,3081,64.209845
14.0,3348,93.641512
15.0,3212,122.059868
9.0,3538,153.613207
8.0,3852,187.582838
7.0,3610,218.900713
15.0,2706,242.591022
7.0,3616,274.074981
9.0,3871,308.577267
9.0,3440,339.030798
15.0,3356,368.533239
1.0,4380,406.910933
7.0,3748,439.598168
14.0,3144,467.883915
3.0,4841,510.839528
9.0,3508,541.488511
8.0,4178,578.696347
16.0,2872,603.945417
6.0,4487,643.554546
3.0,4004,679.018522
10.0,3582,710.82126
14.0,2579,733.623338
16.0,3024,760.687599
8.0,4089,796.558662
10.0,3050,823.620905
1.0,4149,860.192416
12.0,3875,894.403468
11.0,3644,926.884999
11.0,3789,960.032183
9.0,3715,993.272048
17.0,3070,1020.076996
9.0,3658,1052.769496
10.0,3212,1081.268284
13.0,3401,1111.474849
10.0,3214,1139.884252
11.0,3586,1171.866582
10.0,3759,1205.243206
10.0,4206,1242.409834
12.0,3305,1271.480042
4.0,4043,1306.781057
15.0,2613,1329.862067
15.0,2824,1354.661233
8.0,3925,1389.058893
6.0,3642,1421.152803
10.0,3576,1452.665725
12.0,3356,1482.24985
11.0,3002,1508.553688
9.0,3930,1543.189556
11.0,3411,1573.441877
8.0,3386,1602.937423
9.0,3908,1637.507257
4.0,4203,1674.578269
6.0,4261,1711.866475
10.0,3529,1742.842918
10.0,3631,1775.120812
16.0,2555,1797.588515
14.0,2975,1823.785628
9.0,3090,1851.098724
13.0,3641,1883.151295
13.0,2588,1906.392491
16.0,3065,1933.445731
14.0,3770,1966.815725
13.0,3350,1996.255732
16.0,2863,2021.742947
14.0,3084,2049.084903
9.0,3321,2078.355715
15.0,2704,2102.1864
14.0,3068,2129.352945
10.0,3571,2160.562884
8.0,3646,2192.853851
12.0,3555,2224.348354
4.0,4156,2260.844905
13.0,3400,2290.850095
14.0,3024,2317.239951
15.0,2427,2338.619118
15.0,3619,2370.370095
6.0,4453,2409.726954
11.0,3238,2438.706422
12.0,3532,2469.625903
10.0,3337,2499.522957
11.0,3229,2527.969775
14.0,3600,2559.882381
14.0,3101,2587.08422
10.0,3830,2620.705752
8.0,3446,2651.063523
16.0,2946,2677.270355
15.0,2885,2702.556311
12.0,3566,2733.997663
10.0,3384,2764.076993
9.0,3264,2793.504032
8.0,3302,2822.747685
13.0,3334,2852.386342
6.0,3422,2882.299437
12.0,3243,2911.393698
7.0,3637,2943.468596
9.0,3165,2971.704406
16.0,3455,3002.069963
9.0,3520,3033.379461
15.0,2928,3059.307893
21.0,2359,3080.010758
16.0,2874,3105.787355
17.0,3033,3132.749984
10.0,3354,3162.383303
16.0,2946,3188.460456
10.0,2665,3212.26553
7.0,3793,3245.499407
12.0,3017,3272.173363
14.0,3090,3299.575229
15.0,3250,3327.997747
18.0,2967,3353.605095
15.0,2898,3379.388101
12.0,3033,3406.031519
20.0,2279,3426.223629
14.0,3223,3454.413565
12.0,2880,3479.337301
12.0,3255,3508.139294
8.0,4270,3545.702626
13.0,2556,3568.231778
13.0,3546,3599.743253
14.0,2952,3625.592309
5.0,3231,3653.80611
16.0,2721,3677.654761
12.0,2939,3703.63502
11.0,2845,3728.842594
4.0,3513,3760.057122
13.0,2307,3780.605788
7.0,2794,3805.30018
13.0,2725,3829.431319
8.0,3391,3859.06802
16.0,2351,3880.266309
12.0,3189,3908.493796
12.0,3030,3934.816803
11.0,2923,3960.755411
11.0,2822,3985.812935
17.0,2170,4005.075682
15.0,2469,4026.914873
12.0,3302,4056.114148
15.0,2842,4081.271142
9.0,3373,4111.594355
17.0,2878,4136.802236
15.0,3092,4163.92816
15.0,2464,4185.773262
8.0,3813,4219.737242
11.0,3291,4249.017231
11.0,3254,4277.804817
12.0,3383,4308.203458
16.0,2606,4331.180988
17.0,2362,4352.00317
18.0,2750,4376.718699
13.0,2435,4398.307756
17.0,2460,4419.909674
13.0,2647,4443.127755
14.0,2389,4463.956167
12.0,2799,4488.603027
18.0,2606,4511.81911
15.0,2535,4533.736169
12.0,3848,4567.885539
15.0,2858,4593.472507
19.0,2508,4615.463128
15.0,3183,4643.887864
14.0,2554,4666.602376
10.0,3516,4698.100508
14.0,2329,4718.542986
18.0,2677,4741.874219
18.0,2349,4762.470732
16.0,2374,4783.667719
19.0,2275,4803.389197
14.0,3302,4832.52408
7.0,3707,4865.47642
15.0,2585,4888.365082
19.0,2321,4909.011938
6.0,3635,4941.419085
15.0,2660,4964.57221
20.0,2448,4986.733651
15.0,3084,5014.213862
16.0,2969,5040.478362
8.0,3263,5069.336648
17.0,2898,5095.374555
10.0,3671,5128.259531
18.0,2353,5148.984881
13.0,2605,5172.013332
8.0,3538,5203.738558
14.0,2869,5228.763613
7.0,3318,5258.318396
1.0,3514,5289.861872
8.0,3571,5321.381737
14.0,3240,5349.601624
12.0,3014,5375.824181
13.0,2769,5400.512518
13.0,2643,5423.685849
13.0,2895,5448.914871
15.0,2943,5474.885494
12.0,2890,5500.424459
6.0,3048,5527.535256
13.0,2466,5549.189065
9.0,3003,5575.613882
19.0,2202,5594.946277
14.0,2349,5616.20178
17.0,2566,5638.861612
13.0,2696,5662.692212
19.0,2438,5684.080302
17.0,3157,5711.997462
12.0,2752,5735.955081
11.0,2981,5762.365848
9.0,3109,5790.185982
13.0,2579,5812.91614
12.0,3039,5839.057548
5.0,3403,5868.963124
16.0,2335,5889.339148
9.0,3046,5916.459225
15.0,2679,5939.961908
16.0,2439,5961.44483
12.0,2561,5983.989794
14.0,2585,6006.380348
15.0,2574,6028.821907
13.0,2650,6052.328036
13.0,3320,6081.814661
14.0,3007,6108.24554
10.0,2637,6131.772889
15.0,3279,6161.034469
13.0,2307,6181.702757
18.0,2205,6201.141137
16.0,2496,6223.021462
15.0,2519,6245.650029
18.0,2396,6267.078426
11.0,2746,6291.270143
20.0,2073,6309.170722
14.0,2762,6333.797
15.0,2550,6356.323878
19.0,2315,6376.633842
16.0,2300,6397.12677
14.0,2808,6422.096167
20.0,1961,6439.118222
13.0,2591,6462.27527
16.0,2151,6481.488182
-1.0,3449,6511.993547
14.0,2695,6535.822999
14.0,2476,6557.425074
20.0,2345,6578.547006
18.0,2318,6599.181315
18.0,2317,6619.653075
17.0,2182,6638.920845
15.0,2643,6662.162774
13.0,3070,6689.305605
20.0,2281,6709.597616
3.0,3785,6743.187922
15.0,3076,6770.3506
14.0,2637,6793.321553
15.0,2641,6816.783837
19.0,2516,6839.118881
18.0,2350,6859.540232
9.0,3136,6886.97467
15.0,2684,6910.76852
7.0,2764,6935.442995
12.0,2451,6957.161168
14.0,2559,6979.609904
15.0,2443,7001.412459
18.0,2261,7021.391803
16.0,2351,7042.11169
19.0,2213,7061.513185
19.0,2075,7080.281476
12.0,2842,7105.414016
16.0,3119,7132.470163
13.0,3132,7160.082854
18.0,2657,7183.453875
11.0,2950,7209.40411
9.0,2662,7233.151992
13.0,2825,7258.289907
14.0,2971,7284.306782
16.0,2502,7306.690223
17.0,2472,7328.376356
10.0,2649,7352.054358
16.0,2583,7374.559927
11.0,3098,7401.826616
14.0,2862,7427.578425
14.0,2935,7453.153481
18.0,2276,7473.177685
17.0,2354,7494.48308
9.0,2790,7518.875646
10.0,2811,7543.955634
11.0,2750,7568.662728
16.0,2416,7590.123007
11.0,3054,7617.482423
8.0,3389,7647.28084
19.0,2270,7667.586174
7.0,2912,7693.013576
15.0,2641,7716.555889
17.0,2512,7738.952618
15.0,2365,7759.411528
15.0,3421,7789.582387
10.0,2623,7812.43396
16.0,2538,7834.502632
16.0,2334,7855.048222
20.0,1949,7872.7662
9.0,2718,7896.740447
16.0,2402,7918.160029
15.0,2644,7941.062864
19.0,2329,7961.379311
15.0,2952,7987.196232
13.0,2755,8011.46762
16.0,2748,8035.505393
18.0,2353,8056.410021
17.0,2313,8076.930695
14.0,2388,8097.720401
18.0,2473,8120.059189
12.0,2763,8144.232985
15.0,2395,8165.347208
17.0,2474,8186.965985
9.0,3163,8214.715291
14.0,2870,8239.847306
17.0,2383,8261.284616
5.0,3374,8290.895128
18.0,2046,8308.634166
13.0,2946,8334.866778
16.0,2445,8356.505262
17.0,2505,8378.88945
13.0,2736,8402.786473
13.0,2577,8425.184939
14.0,2797,8449.97009
12.0,2837,8474.953327
19.0,2198,8494.982869
16.0,2626,8517.868074
15.0,2440,8539.389039
18.0,2255,8559.2779
14.0,3090,8586.550009
17.0,2420,8607.770848
12.0,2478,8629.683219
