# {"t_start": 1543196735.9302728, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-21.0,779,8.381562
-20.0,837,15.070306
-20.0,839,22.396545
-21.0,778,28.82615
-21.0,807,35.470227
-19.0,928,43.223771
-20.0,912,50.84192
-20.0,835,58.118968
-21.0,884,65.565437
-21.0,776,72.01998
-20.0,1031,80.676733
-19.0,944,88.546375
-21.0,783,95.273338
-21.0,775,101.677487
-21.0,845,108.893999
-21.0,839,115.65948
-21.0,777,122.05788
-19.0,1099,131.486191
-20.0,1050,140.092956
-21.0,930,147.728347
-21.0,941,155.893623
-21.0,989,164.213501
-20.0,1120,173.26749
-17.0,1301,184.235599
-19.0,1001,192.655009
-19.0,1252,203.138153
-19.0,1111,212.661721
-18.0,1238,222.682454
-14.0,1588,236.443438
-18.0,1482,248.520608
-19.0,1328,259.824813
-21.0,1233,269.839389
-15.0,1888,286.139046
-19.0,1729,300.294302
-17.0,1672,314.778257
-15.0,2077,332.291588
-15.0,2046,349.274311
-9.0,2526,370.394427
-15.0,1888,386.353147
-10.0,2918,411.605536
-16.0,2437,432.538996
-15.0,1974,448.97718
-20.0,1950,466.039103
-9.0,2533,486.984814
-15.0,2460,507.988747
-7.0,2617,529.964913
-2.0,2918,554.34349
-12.0,2185,573.002563
-3.0,3008,597.776928
1.0,3319,625.800415
-2.0,2911,650.525999
3.0,2912,675.801754
-1.0,3187,702.963127
-3.0,2869,726.920556
2.0,3135,752.882971
-3.0,2853,777.205918
5.0,2865,800.99657
-3.0,2881,825.537442
-10.0,2419,845.252344
1.0,2969,870.540965
-6.0,2790,893.603463
3.0,2991,918.877317
6.0,2686,941.746637
-3.0,3071,967.863707
-2.0,2813,991.240408
-6.0,2531,1012.155514
8.0,2691,1034.641509
-3.0,2943,1059.411103
10.0,2294,1078.688533
3.0,2933,1102.977575
1.0,2972,1127.928181
1.0,3093,1154.209293
2.0,2709,1177.013936
7.0,2571,1198.932985
2.0,3070,1224.80144
12.0,2369,1244.795449
8.0,2531,1265.924526
9.0,2653,1288.155145
-5.0,2902,1312.258933
2.0,2957,1337.257142
5.0,2904,1361.824417
-1.0,2987,1386.652913
9.0,2556,1408.338155
3.0,2983,1433.991745
5.0,2953,1458.588315
7.0,2939,1483.283901
9.0,2427,1503.945299
7.0,2866,1527.868728
11.0,2426,1548.246752
6.0,2803,1571.821923
8.0,2676,1594.136032
5.0,3131,1619.953248
7.0,2795,1643.364602
14.0,2167,1661.574772
10.0,2430,1681.843892
9.0,2619,1703.451868
12.0,2401,1723.895936
-6.0,2710,1746.839217
7.0,2851,1771.158784
4.0,3043,1797.364866
14.0,2189,1815.476549
5.0,2841,1839.873074
12.0,2288,1859.065336
12.0,2280,1878.283474
5.0,2803,1902.152317
11.0,2496,1923.110187
12.0,2473,1943.70866
4.0,2890,1967.852179
9.0,2400,1988.272876
13.0,2250,2007.31965
11.0,2354,2026.827846
8.0,2729,2049.57603
10.0,2378,2070.121795
9.0,2805,2093.945594
8.0,2686,2116.425938
1.0,3236,2143.655302
1.0,3276,2171.197878
7.0,2907,2195.089054
3.0,2901,2219.770728
9.0,2829,2243.340398
11.0,2430,2263.765447
9.0,2429,2284.388115
10.0,2557,2305.809669
13.0,2446,2326.215493
2.0,3424,2355.104206
9.0,2899,2379.397403
8.0,2739,2402.928964
1.0,3325,2430.838311
5.0,2962,2455.493087
7.0,2635,2477.154174
2.0,3160,2504.121276
15.0,2129,2522.412968
11.0,2625,2544.143716
14.0,2320,2563.660155
9.0,2639,2585.634541
4.0,3117,2611.647341
10.0,2388,2631.789869
1.0,3205,2658.533008
13.0,2345,2677.954638
6.0,3093,2703.815558
1.0,3178,2730.740668
10.0,2614,2752.887849
11.0,2530,2773.739485
7.0,2814,2797.398591
13.0,2339,2817.301073
6.0,3179,2843.920321
10.0,2418,2864.356603
11.0,2469,2885.366982
10.0,2789,2908.472167
9.0,2560,2929.987232
14.0,2159,2948.27689
18.0,2042,2965.406149
7.0,2956,2990.295485
17.0,2084,3007.841849
6.0,3191,3034.564286
17.0,1942,3051.420061
14.0,2271,3070.31443
16.0,2131,3088.655602
10.0,2588,3110.354548
10.0,2553,3131.72308
11.0,2487,3152.436324
11.0,2565,3174.3316
13.0,2374,3194.274185
10.0,2476,3214.783686
13.0,2604,3237.106454
12.0,2335,3256.725887
16.0,1975,3273.123497
12.0,2380,3293.3356
12.0,2444,3313.651614
13.0,2308,3333.030785
13.0,2224,3351.470134
14.0,2255,3370.672576
1.0,3414,3399.993476
11.0,2721,3422.715125
5.0,3087,3449.033
11.0,2749,3471.847226
12.0,2487,3493.439254
13.0,2339,3512.884499
11.0,2437,3533.327457
16.0,2005,3550.362078
18.0,1890,3565.901902
16.0,2089,3583.863658
7.0,2838,3607.389172
12.0,2733,3630.087216
10.0,2569,3651.738815
13.0,2333,3672.044284
15.0,2163,3690.258098
9.0,2763,3713.96899
9.0,2754,3736.811953
-3.0,3276,3764.635347
9.0,3158,3791.671821
11.0,2792,3815.014922
5.0,3144,3841.373254
8.0,2945,3866.309245
16.0,2055,3883.724701
13.0,2476,3904.384016
3.0,3410,3933.666426
11.0,2683,3956.421668
11.0,2624,3978.276917
14.0,2227,3997.585986
6.0,2987,4022.696782
10.0,2440,4043.241164
15.0,2229,4062.551916
17.0,2211,4081.14091
16.0,2028,4098.276469
16.0,2175,4116.778047
14.0,2435,4136.934685
17.0,1957,4153.466116
5.0,3102,4179.28509
11.0,2792,4202.966228
