# {"t_start": 1542757231.905309, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-21.0,763,27.854166
-21.0,758,34.589203
-21.0,762,41.560127
-21.0,757,48.574044
-21.0,757,55.641049
-21.0,968,64.650374
-21.0,761,71.295809
-21.0,758,77.395777
-20.0,971,86.128845
-20.0,958,94.798256
-20.0,945,102.824112
-19.0,974,110.845706
-20.0,883,118.493653
-19.0,1093,128.456834
-20.0,951,136.62464
-19.0,941,145.211057
-20.0,945,153.224177
-20.0,1005,161.733421
-20.0,1012,170.415478
-20.0,911,178.237339
-20.0,1009,187.060542
-20.0,1060,196.26942
-14.0,1759,211.632047
-17.0,1448,223.883366
-12.0,1814,239.65716
-15.0,1780,255.152792
-18.0,1381,267.069917
-13.0,1757,282.329439
-13.0,1756,297.178453
-16.0,1454,309.953169
-10.0,1911,326.013867
-15.0,1639,340.145855
-18.0,1640,354.433507
-8.0,2098,372.764239
-14.0,1740,387.333727
-7.0,2121,405.091449
-16.0,1698,418.95273
-14.0,1658,432.658161
-14.0,1745,446.749475
-10.0,1984,463.3593
-5.0,2163,481.215128
-15.0,1685,494.993434
-6.0,2042,511.91237
-11.0,1920,527.735765
-16.0,1789,542.513734
-17.0,1571,555.337978
-19.0,1455,567.160728
-4.0,2621,589.152861
-8.0,2105,606.284727
-9.0,1982,622.903679
-7.0,2397,642.268409
-7.0,2179,660.172347
-15.0,1756,674.780789
-14.0,2015,691.569951
-6.0,2593,712.837709
-9.0,2315,731.925654
-16.0,1852,747.480915
-5.0,2976,772.129042
-7.0,2640,793.560992
-14.0,2075,811.142498
-12.0,2252,829.473587
-4.0,2863,853.410648
-16.0,1986,869.519945
-12.0,2284,888.529383
-9.0,2473,908.954228
-16.0,1997,925.635255
-11.0,2132,942.893966
-11.0,2202,961.443089
-4.0,2791,984.053227
-11.0,2213,1002.696396
-6.0,2612,1024.066241
-9.0,2531,1045.046829
-14.0,2261,1063.853736
1.0,3912,1095.834453
-4.0,3356,1123.453627
-8.0,2959,1147.831788
3.0,3725,1178.426892
-17.0,1899,1194.13778
-2.0,3532,1223.622558
-7.0,3603,1253.271963
-4.0,4037,1286.748837
2.0,4324,1322.123171
-4.0,4041,1355.600675
-9.0,2831,1378.856915
-7.0,3116,1404.388467
-12.0,2998,1429.455492
-3.0,3097,1454.910885
-2.0,3541,1483.726232
-7.0,3007,1508.826125
-9.0,2613,1530.209179
-2.0,3605,1560.30614
-6.0,3206,1586.670627
-6.0,3508,1615.336187
7.0,2853,1638.788358
-13.0,2050,1655.689352
6.0,2878,1679.68264
1.0,3535,1708.565008
-4.0,3526,1737.818579
16.0,2447,1757.95239
8.0,3530,1786.736953
5.0,3373,1814.833045
12.0,2984,1839.343261
3.0,3755,1870.134124
5.0,3636,1900.386372
9.0,2869,1923.80231
7.0,3515,1953.079052
-1.0,3894,1984.986036
8.0,3185,2011.322254
5.0,3673,2041.801528
9.0,2716,2064.062854
11.0,2873,2087.528166
16.0,2323,2106.582444
3.0,3749,2137.799929
7.0,3347,2165.313154
8.0,2992,2189.875732
4.0,2741,2212.745567
8.0,3611,2242.314423
7.0,3650,2272.165284
-2.0,3605,2301.796901
13.0,3296,2329.082074
13.0,2873,2352.986175
7.0,3740,2383.758478
11.0,3270,2410.474974
11.0,3247,2437.543766
11.0,2983,2461.95026
10.0,2679,2484.053062
6.0,3333,2511.452954
9.0,3482,2540.046092
13.0,2671,2562.103588
15.0,2678,2584.228816
8.0,3112,2609.703983
7.0,3703,2640.292259
15.0,2367,2660.006404
10.0,3411,2687.805475
10.0,3015,2712.881139
14.0,2418,2732.86019
10.0,3294,2759.606172
13.0,2935,2783.845786
12.0,2843,2807.188789
-1.0,4069,2840.821811
16.0,2646,2862.816641
11.0,2857,2886.202712
15.0,2521,2907.086627
17.0,2254,2925.407151
16.0,2401,2945.408777
16.0,2460,2965.578628
14.0,2694,2987.872523
14.0,2656,3009.907308
6.0,3378,3037.542264
11.0,3383,3065.718245
8.0,3533,3094.557763
9.0,3353,3122.666504
10.0,3570,3152.218937
20.0,2145,3169.525093
14.0,2984,3194.465616
11.0,2965,3218.846735
11.0,3721,3249.513231
7.0,3803,3280.513121
5.0,3644,3310.803187
6.0,3718,3341.433407
10.0,3064,3366.702553
7.0,3637,3396.487715
11.0,3234,3423.600541
14.0,2688,3445.705824
11.0,2802,3468.452589
12.0,3150,3494.650563
14.0,3064,3519.930187
13.0,3462,3548.461892
15.0,2824,3571.702411
4.0,3316,3599.218375
5.0,3174,3625.498484
16.0,2500,3646.077301
18.0,2789,3670.659024
7.0,3106,3697.315026
2.0,4485,3734.246593
18.0,2908,3758.312791
15.0,3097,3783.735844
16.0,2364,3803.451707
14.0,3159,3829.119706
8.0,3415,3857.492438
11.0,3251,3885.852722
10.0,3050,3912.781173
13.0,2675,3936.155663
15.0,2493,3957.856465
5.0,3284,3986.954298
17.0,2846,4011.904877
-7.0,2965,4037.907805
17.0,2547,4060.282434
12.0,2731,4084.515115
15.0,2865,4109.254448
15.0,2650,4132.812116
7.0,3343,4162.039502
16.0,2929,4187.820711
12.0,3029,4214.18297
10.0,3134,4242.113076
12.0,3476,4272.176186
9.0,3120,4297.720188
13.0,2611,4319.704766
15.0,2429,4339.723334
16.0,2490,4360.033584
16.0,2596,4381.254522
18.0,2330,4400.438878
15.0,2926,4424.659712
16.0,2423,4444.669486
20.0,2172,4462.541904
15.0,2483,4483.278141
17.0,2242,4501.460701
16.0,2362,4521.196026
14.0,2445,4541.319651
14.0,3136,4566.998935
15.0,2516,4587.864283
8.0,3366,4615.497924
12.0,3549,4644.886451
11.0,2979,4669.315605
9.0,3393,4697.116863
18.0,2393,4717.014416
9.0,2809,4740.33329
17.0,2346,4759.57614
17.0,2491,4780.397156
8.0,3043,4805.614442
11.0,3007,4830.136727
15.0,2590,4851.376714
15.0,2556,4872.479798
15.0,2962,4896.868814
19.0,2779,4919.936134
15.0,2660,4942.057499
13.0,2927,4966.241806
15.0,2861,4989.682074
16.0,2690,5011.8767
17.0,2356,5031.071006
9.0,2748,5053.948946
19.0,2996,5078.411187
14.0,2715,5100.703128
9.0,3425,5129.087387
13.0,3029,5154.218932
16.0,2658,5176.199216
10.0,2854,5199.6167
15.0,2744,5222.010542
17.0,2166,5239.898901
17.0,2302,5258.920249
6.0,3362,5286.434948
11.0,3163,5312.681698
14.0,2496,5333.512522
8.0,3475,5362.076345
18.0,2496,5382.388669
20.0,2148,5400.202725
19.0,2216,5418.327144
16.0,2710,5440.555664
14.0,2773,5463.543669
13.0,3015,5488.718391
5.0,3303,5515.576328
10.0,2812,5538.816183
10.0,3036,5563.98776
15.0,2579,5585.17854
16.0,2935,5609.484376
18.0,2589,5630.729431
15.0,2474,5651.517119
14.0,2417,5671.503411
17.0,2878,5695.081971
12.0,2719,5717.369551
16.0,2666,5739.52602
14.0,2827,5762.803202
11.0,3004,5787.871826
14.0,2722,5810.199058
17.0,2417,5830.212752
15.0,3387,5857.92422
14.0,2544,5878.907831
18.0,2577,5900.092271
18.0,2442,5920.161963
10.0,3299,5947.444009
14.0,2618,5968.800829
12.0,2950,5993.181094
12.0,2955,6017.434594
9.0,3185,6043.819293
17.0,3225,6070.260849
13.0,2755,6093.198179
15.0,2296,6112.337198
18.0,2284,6131.294697
18.0,2696,6153.513227
15.0,2474,6173.745242
14.0,2704,6195.978084
19.0,2599,6217.69662
15.0,2593,6238.961645
20.0,2926,6263.213222
11.0,2851,6286.624033
18.0,3294,6313.889334
16.0,3049,6338.6413
14.0,2847,6362.435262
17.0,2259,6380.692707
16.0,2440,6400.768693
19.0,2286,6419.667644
7.0,3117,6445.170158
19.0,2196,6463.714299
15.0,2431,6483.783939
18.0,2272,6502.149288
3.0,3547,6531.629236
16.0,2691,6553.754602
13.0,3125,6579.327229
14.0,2992,6604.382678
17.0,3249,6630.963378
15.0,2702,6653.284687
10.0,2758,6676.247381
17.0,2777,6698.887277
12.0,2992,6723.828024
8.0,2982,6748.28606
16.0,2733,6770.659496
13.0,2702,6793.303789
14.0,3146,6818.994883
18.0,2344,6838.173808
18.0,2733,6861.19348
14.0,3412,6889.01196
18.0,2354,6908.74755
13.0,2858,6932.145152
