# {"t_start": 1543872008.5736332, "env_id": "DemonAttackNoFrameskip-v0"} 
r,l,t
1720.0,1942,57.16516
175.0,2655,89.345065
150.0,790,98.54575
70.0,247,101.593544
100.0,1315,118.331454
220.0,1397,134.446916
250.0,2620,166.69667
160.0,1061,179.641892
420.0,4384,233.481348
295.0,4611,289.520466
80.0,622,297.601867
325.0,2344,325.850161
235.0,1992,350.156899
220.0,1341,366.886811
130.0,979,378.824161
120.0,433,383.741993
160.0,660,391.607227
90.0,744,401.030178
90.0,714,410.01603
80.0,611,417.04682
130.0,602,424.119381
205.0,1011,437.358526
50.0,556,444.222734
150.0,949,455.233755
480.0,1755,477.491874
150.0,697,485.472118
120.0,724,494.132537
420.0,1582,514.191701
265.0,1065,526.595768
310.0,1489,545.737848
120.0,701,553.958014
120.0,616,560.990713
100.0,803,570.857674
110.0,778,581.064303
385.0,1802,602.277707
120.0,507,608.665349
150.0,543,615.637992
370.0,1309,630.979032
340.0,848,641.25507
150.0,925,653.221076
140.0,802,662.630245
265.0,1351,678.79753
265.0,1067,692.401302
150.0,953,703.455457
355.0,1704,724.830214
120.0,658,732.673712
340.0,1603,751.958612
120.0,661,760.494958
280.0,1567,779.115606
295.0,1527,798.714698
120.0,664,806.377389
310.0,1380,823.016369
400.0,1715,844.212075
205.0,914,854.910254
580.0,1946,879.232759
325.0,1251,894.097515
355.0,1309,910.788023
100.0,718,919.028748
460.0,1685,939.797108
1120.0,2388,968.57491
1260.0,2612,1001.395857
370.0,1424,1020.458737
265.0,1346,1036.954054
355.0,1291,1053.468352
520.0,1833,1076.599017
760.0,1888,1101.248374
1680.0,2852,1137.462761
1760.0,2542,1169.500061
780.0,1778,1192.445865
480.0,1683,1213.509623
1200.0,2477,1244.772472
370.0,1653,1266.545111
130.0,467,1272.362263
150.0,669,1280.508812
640.0,1756,1303.482528
250.0,1104,1316.925439
840.0,1775,1339.844869
1780.0,2814,1375.47996
1160.0,2040,1401.219468
355.0,1070,1415.282164
660.0,1858,1440.408409
1500.0,2561,1473.270925
295.0,1128,1487.026568
355.0,1205,1503.705928
250.0,1204,1518.646919
1600.0,2492,1550.102844
1020.0,2077,1575.28185
235.0,1126,1589.903454
880.0,2115,1615.941383
310.0,1389,1633.667913
1160.0,2060,1658.967829
3530.0,2606,1691.047119
2260.0,3158,1730.434466
920.0,1648,1751.852322
680.0,1703,1772.502372
1040.0,1655,1793.793126
190.0,1233,1808.503241
1040.0,2086,1835.200755
2910.0,2914,1871.738648
620.0,1532,1890.025821
355.0,1662,1911.585628
140.0,777,1920.797692
480.0,1850,1944.496826
205.0,930,1955.687055
325.0,1111,1969.188914
1240.0,2391,1999.258056
3360.0,3406,2041.802485
1680.0,2225,2070.185151
370.0,1093,2083.597697
1600.0,2477,2114.425179
600.0,1442,2133.149507
1360.0,2366,2162.244627
100.0,554,2169.468286
235.0,859,2179.991889
1700.0,2677,2213.800722
800.0,1625,2233.436313
6010.0,4638,2292.461538
1300.0,1663,2312.416296
3120.0,2698,2346.092453
4670.0,3768,2393.337145
3995.0,4028,2444.238715
