# {"t_start": 1542545952.982176, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-21.0,758,8.44635
-21.0,757,15.467725
-20.0,868,23.66724
-19.0,1176,34.52027
-21.0,855,42.561694
-21.0,903,50.829416
-20.0,1055,60.438569
-21.0,996,69.729136
-21.0,822,77.060131
-21.0,960,86.15906
-21.0,789,93.382001
-21.0,969,102.545986
-17.0,1317,114.727076
-21.0,966,123.361307
-19.0,1061,133.546556
-21.0,898,141.833903
-21.0,822,149.208843
-20.0,1085,158.974195
-21.0,955,168.084249
-19.0,1054,177.749809
-20.0,1074,187.955348
-19.0,1301,199.953886
-20.0,1113,210.018449
-21.0,1079,220.27678
-18.0,1513,234.274525
-19.0,1158,244.908215
-21.0,1550,259.120623
-18.0,1459,272.35894
-18.0,1659,287.631895
-18.0,1770,304.022975
-20.0,1265,315.680619
-17.0,1749,331.467457
-20.0,1544,345.677002
-19.0,1645,360.856263
-17.0,1797,377.388445
-21.0,1687,392.768557
-16.0,2171,412.736802
-18.0,2201,433.395994
-19.0,1917,450.532852
-20.0,1810,467.618784
-18.0,2073,486.586715
-17.0,2149,506.492582
-20.0,1893,523.629341
-17.0,1944,542.349526
-19.0,2027,560.982398
-15.0,2865,587.601392
-14.0,2769,612.654827
-15.0,2284,633.722787
-18.0,2455,656.152113
-16.0,2576,679.819264
-17.0,2411,702.038662
-20.0,2545,725.548161
-15.0,2191,745.617837
-16.0,2288,766.684335
-16.0,2153,786.590035
-9.0,2840,813.203882
-11.0,2594,836.964561
-14.0,2469,859.924729
-19.0,1840,876.649655
-15.0,2698,901.837288
-7.0,3057,930.00059
-19.0,1810,946.541357
-11.0,2648,970.976125
-10.0,2649,994.959778
-19.0,1697,1010.928144
-17.0,2204,1031.053716
-19.0,1864,1047.879041
-10.0,2371,1069.914867
-11.0,2257,1090.266953
-13.0,2412,1112.494025
-16.0,2263,1133.481409
1.0,3762,1167.811194
-5.0,2776,1193.411944
-8.0,2783,1219.393026
-10.0,2480,1242.192315
6.0,2842,1268.109252
-13.0,2516,1292.350891
-2.0,3188,1323.718791
-9.0,2757,1349.558539
-9.0,2800,1375.863305
-16.0,2279,1396.907249
-16.0,2134,1417.413029
-12.0,3076,1446.436044
-10.0,3249,1476.980363
6.0,3037,1506.143189
-4.0,3005,1534.445681
-13.0,2336,1556.518079
-14.0,2447,1580.277462
-12.0,2828,1607.198852
2.0,3780,1642.974086
4.0,2986,1671.479481
7.0,3084,1701.409893
-8.0,3120,1731.070151
-9.0,2432,1754.375493
-12.0,2265,1776.079486
-8.0,2656,1801.02546
-4.0,3226,1831.748353
5.0,3028,1860.722083
-9.0,2840,1887.912822
-11.0,2320,1909.751544
-6.0,2622,1935.737878
-7.0,2601,1961.238642
-2.0,3207,1992.143282
-10.0,2692,2018.075187
5.0,2860,2045.892959
2.0,3491,2079.337346
2.0,3720,2115.136272
-5.0,2971,2143.582343
4.0,3617,2178.418439
11.0,2479,2202.727168
7.0,2804,2229.900914
