fp1,fp2,t_to_thres,"r_at_t,r_mean",s_mean,norm_rsnorm_rsnorm_rsnorm_rsnorm_rs,d_normd_normd_normd_normd_norm
logs/qb_10M_ppo2_1,logs/qb_10M_ppo2_2,6532761.0,13471.05,6836.743980437152,2639.221353329352,0.02367707172054998,0.2727554812337421,0.7368227424749164,1.0231716833890747,1.03867707172055,0,0,0,0,0
logs/da_qb_10M_ppo2_1,logs/da_qb_10M_ppo2_2,8549480.5,13462.625,7493.368433370865,2583.7591920973837,0.020962467484206614,0.3484392419175028,0.7462764771460423,0.9204589371980676,1.037329988851728,-0.0027146042363433674,0.0756837606837607,0.009453734671125869,-0.10271274619100712,-0.0013470828688220138
logs/si_qb_10M_ppo2_1,logs/si_qb_10M_ppo2_2,0,0,6321.3527614660925,2714.467480911532,0.02994611668524712,0.27997584541062803,0.5704162021553326,0.8280973615756224,0.9552322556670383,0.0062690449646971395,0.0072203641768859295,-0.1664065403195838,-0.1950743218134523,-0.08344481605351173
logs/pong_qb_10M_ppo2_1,logs/pong_qb_10M_ppo2_2,0,0,6124.968964955906,2486.7735968164175,0.000785953177257525,0.26497027127461914,0.6686733556298774,0.8990189520624303,0.9416462281679672,-0.022891118543292458,-0.007785209959122963,-0.06814938684503902,-0.1241527313266444,-0.09703084355258285
logs/qb_10M_acktr_1,logs/qb_10M_acktr_2,0,0,4805.455146657904,1598.2370222598868,0.016519881085098477,0.14657748049052396,0.5077220364176885,0.8183686361947231,1.058821999256782,0,0,0,0,0
logs/da_qb_10M_acktr_1,logs/da_qb_10M_acktr_2,0,0,4317.195264684011,1418.8881722499602,0.01988851727982163,0.1582367149758454,0.34573764399851353,0.735340022296544,0.9649442586399108,0.003368636194723152,0.01165923448532144,-0.161984392419175,-0.08302861389817906,-0.09387774061687115
logs/si_qb_10M_acktr_1,logs/si_qb_10M_acktr_2,0,0,3754.7890591814066,1491.957984007248,0.018088071348940915,0.11780564845782238,0.35451133407655144,0.6203734671125976,0.8642846525455221,0.001568190263842438,-0.02877183203270159,-0.1532107023411371,-0.19799516908212555,-0.19453734671125988
logs/pong_qb_10M_acktr_1,logs/pong_qb_10M_acktr_2,0,0,285.9933866029768,111.91406985842046,0.01916387959866221,0.021322928279450017,0.021677814938684502,0.02104979561501301,0.021315496098104795,0.0026439985135637313,-0.12525455221107396,-0.48604422147900406,-0.7973188405797101,-1.0375065031586772
logs/pong_10M_ppo2_1,logs/pong_10M_ppo2_2,5192064.0,7.614,1.7296782719890318,5.2019511176925555,0.035148514851485076,0.5461386138613862,0.9242574257425742,1.0921782178217823,1.1308580858085808,0,0,0,0,0
logs/qb_pong_10M_ppo2_1,logs/qb_pong_10M_ppo2_2,2900590.0,10.059000000000001,8.992518668314828,3.865241439428279,0.12165016501650165,0.9667326732673268,1.1708910891089108,1.2102310231023103,1.2393399339933993,0.08650165016501657,0.42059405940594063,0.24663366336633663,0.11805280528052808,0.10848184818481843
logs/si_pong_10M_ppo2_1,logs/si_pong_10M_ppo2_2,3868794.0,8.221,7.528289358151154,4.288619466149445,0.14838283828382845,0.693003300330033,1.0956435643564357,1.1734983498349836,1.198844884488449,0.11323432343234338,0.1468646864686468,0.17138613861386154,0.08132013201320132,0.06798679867986812
logs/da_pong_10M_ppo2_1,logs/da_pong_10M_ppo2_2,2760532.5,8.884,8.697752361966097,4.405228868956684,0.02003300330033001,0.9174917491749175,1.1752475247524752,1.2242244224422443,1.2599009900990097,-0.015115511551155064,0.3713531353135313,0.250990099009901,0.13204620462046202,0.12904290429042886
logs/pong_10M_acktr_1,logs/pong_10M_acktr_2,0,0,-20.303247090341536,0.8371143651933028,0.021782178217821788,0.021089108910891184,0.02343234323432346,0.024818481848184897,0.025016501650165106,0,0,0,0,0
logs/qb_pong_10M_acktr_1,logs/qb_pong_10M_acktr_2,0,0,-20.999810269718992,4.6675509334168804e-05,0.0001650165016501322,0.0,0.0,0.0,0.0,-0.021617161716171656,-0.021089108910891184,-0.02343234323432346,-0.024818481848184897,-0.025016501650165106
logs/si_pong_10M_acktr_1,logs/si_pong_10M_acktr_2,0,0,-4.2711336055360185,4.434918439809292,0.06402640264026395,0.3434323432343234,0.586996699669967,0.7860726072607261,1.047062706270627,0.04224422442244216,0.32234323432343226,0.5635643564356436,0.7612541254125412,1.022046204620462
logs/da_pong_10M_acktr_1,logs/da_pong_10M_acktr_2,0,0,-20.31202369826388,0.8340618298542839,0.01897689768976907,0.02095709570957089,0.02297029702970302,0.024257425742574237,0.02534653465346537,-0.0028052805280527164,-0.00013201320132029404,-0.0004620462046204428,-0.0005610561056106599,0.00033003300330026325
logs/si_10M_ppo2_1,logs/si_10M_ppo2_2,0,0,560.9442846433657,184.44403168917034,0.11533898305084747,0.30094430992736076,0.3689013317191283,0.4259957627118644,0.4456961259079903,0,0,0,0,0
logs/qb_si_10M_ppo2_1,logs/qb_si_10M_ppo2_2,0,0,556.7436892161977,176.38806718541497,0.12228813559322033,0.2851089588377724,0.3408746973365617,0.41397397094430993,0.49095944309927364,0.006949152542372855,-0.01583535108958839,-0.028026634382566584,-0.012021791767554468,0.04526331719128335
logs/pong_si_10M_ppo2_1,logs/pong_si_10M_ppo2_2,0,0,570.0288563374542,186.46934430522654,0.15509382566585958,0.2884049636803874,0.36069309927360776,0.43409200968523004,0.48368644067796607,0.03975484261501211,-0.012539346246973337,-0.008208232445520547,0.00809624697336564,0.037990314769975775
