explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
0.0,103,1,1.7891219854354858,0.3315654695034027,160,0.0486602708697319
0.0,163,2,1.7891509532928467,0.8730382919311523,320,0.4575745165348053
0.0,200,3,1.7889888286590576,1.7478110790252686,480,1.7258838415145874
0.0,226,4,1.7885525226593018,1.313676118850708,640,1.1342192888259888
5.960464477539063e-08,236,5,1.7879154682159424,0.27008455991744995,800,0.08286027610301971
1.1920928955078125e-07,245,6,1.7872108221054077,0.5681512355804443,960,0.36805611848831177
0.0,248,7,1.7866017818450928,0.6196841597557068,1120,0.44332942366600037
1.1920928955078125e-07,259,8,1.7853702306747437,0.629247784614563,1280,0.5797016620635986
0.0,268,9,1.7840694189071655,0.7804616689682007,1440,0.7666276693344116
0.0,277,10,1.7827472686767578,0.22226710617542267,1600,0.46861618757247925
5.960464477539063e-08,282,11,1.782003402709961,-0.5779884457588196,1760,0.5634113550186157
0.0,288,12,1.781372308731079,-0.2003897726535797,1920,0.35034945607185364
0.0,292,13,1.7814664840698242,-0.09147071838378906,2080,0.732639729976654
0.0,295,14,1.7815978527069092,-1.518540859222412,2240,1.7721946239471436
1.1920928955078125e-07,300,15,1.7817840576171875,-0.20702722668647766,2400,0.1511419415473938
0.0,301,16,1.7819492816925049,-0.4566055238246918,2560,0.626628041267395
1.1920928955078125e-07,302,17,1.7820837497711182,-1.5356348752975464,2720,1.8197749853134155
0.0,304,18,1.782210350036621,-0.4360065460205078,2880,0.12896379828453064
0.0,306,19,1.7823184728622437,-0.46647632122039795,3040,0.6278743743896484
0.0,308,20,1.7823463678359985,-0.6786819100379944,3200,1.1179100275039673
0.0,310,21,1.782292127609253,-0.5110253691673279,3360,0.5151160955429077
0.0,308,22,1.7822291851043701,0.0469718761742115,3520,0.3949902355670929
0.0,307,23,1.7820438146591187,-0.3783201277256012,3680,0.5265204310417175
1.1920928955078125e-07,307,24,1.7819969654083252,-0.31892603635787964,3840,0.3577762246131897
5.960464477539063e-08,307,25,1.7816686630249023,-0.7060844302177429,4000,0.8620807528495789
0.0,307,26,1.7812738418579102,-0.4785434305667877,4160,0.2064240276813507
-1.1920928955078125e-07,308,27,1.7810182571411133,-0.09895972907543182,4320,0.10140760242938995
0.0,307,28,1.7808020114898682,-0.8832615613937378,4480,0.976148247718811
0.0,307,29,1.7804815769195557,-0.2148837000131607,4640,0.5399004220962524
0.0,307,30,1.780107855796814,-0.08518613129854202,4800,0.18455204367637634
-2.384185791015625e-07,307,31,1.7797670364379883,-0.6067860126495361,4960,0.5431889295578003
0.0,307,32,1.7792736291885376,0.41325709223747253,5120,0.8394126892089844
0.0,307,33,1.778869867324829,-0.17990539968013763,5280,0.3192099928855896
-1.1920928955078125e-07,307,34,1.7782526016235352,-0.3460372984409332,5440,0.7661502957344055
0.0,308,35,1.777916669845581,0.1821027249097824,5600,0.16652144491672516
0.0,307,36,1.7777576446533203,-0.14438049495220184,5760,0.5157920122146606
0.0,307,37,1.7775850296020508,-0.1619226187467575,5920,0.8586632609367371
2.384185791015625e-07,308,38,1.7775461673736572,0.36122870445251465,6080,0.46469950675964355
0.0,308,39,1.777586579322815,0.24414047598838806,6240,0.8542836904525757
0.0,308,40,1.7775520086288452,-0.7520964741706848,6400,0.6439059972763062
0.0,308,41,1.7774832248687744,-0.48153528571128845,6560,0.20228013396263123
0.0,308,42,1.7772064208984375,-0.07276050746440887,6720,0.08411863446235657
5.960464477539063e-08,308,43,1.7770376205444336,-0.4809900224208832,6880,0.7884021997451782
0.0,308,44,1.7767679691314697,-0.4937651753425598,7040,0.4420616626739502
-1.1920928955078125e-07,308,45,1.7762768268585205,0.05077611654996872,7200,0.20968922972679138
0.0,308,46,1.775871992111206,-0.24717813730239868,7360,0.6954463720321655
0.0,308,47,1.7751613855361938,-0.4653286933898926,7520,0.5552819967269897
0.0,308,48,1.7744734287261963,0.04027079790830612,7680,0.21433082222938538
5.960464477539063e-08,308,49,1.7738720178604126,0.4859168231487274,7840,0.46558037400245667
0.0,307,50,1.7732105255126953,-0.6724046468734741,8000,0.6530338525772095
0.0,307,51,1.77278733253479,-0.06922769546508789,8160,0.3324578106403351
0.0,308,52,1.7723429203033447,0.19402216374874115,8320,0.2597593665122986
0.0,307,53,1.7718732357025146,-0.16274899244308472,8480,0.32601073384284973
0.0,307,54,1.7712138891220093,0.9727147221565247,8640,0.8467614054679871
0.0,307,55,1.770625352859497,-0.02330951765179634,8800,0.8980134725570679
0.0,307,56,1.7698427438735962,-0.7591257691383362,8960,0.44236302375793457
0.0,307,57,1.769070029258728,-0.23498837649822235,9120,0.01901300810277462
1.1920928955078125e-07,307,58,1.768291711807251,0.06577234715223312,9280,0.12255891412496567
0.0,308,59,1.767748475074768,-0.08699532598257065,9440,0.6520450115203857
0.0,307,60,1.7670001983642578,0.3315753638744354,9600,0.45870906114578247
0.0,307,61,1.7663501501083374,-0.07905685901641846,9760,0.5000318288803101
5.960464477539063e-08,307,62,1.765353798866272,-0.5686666965484619,9920,0.2850988805294037
0.0,307,63,1.7644973993301392,-0.19929702579975128,10080,0.206890270113945
0.0,307,64,1.7636899948120117,-0.40795525908470154,10240,0.301453560590744
0.0,307,65,1.7626228332519531,0.23563778400421143,10400,0.3109342157840729
0.0,308,66,1.7618824243545532,-0.3090648651123047,10560,0.6458566784858704
0.0,307,67,1.7607557773590088,-0.28733590245246887,10720,0.28422847390174866
0.0,308,68,1.7601001262664795,0.5550354719161987,10880,0.7895761728286743
1.7881393432617188e-07,308,69,1.7595775127410889,-0.5982094407081604,11040,0.30453604459762573
0.0,307,70,1.7593555450439453,-0.5108978152275085,11200,0.42076483368873596
0.0,307,71,1.759260892868042,-0.1558610051870346,11360,0.13690392673015594
0.0,307,72,1.7592277526855469,-0.6045015454292297,11520,0.3837479054927826
0.0,307,73,1.7588634490966797,-0.10126285254955292,11680,0.45053625106811523
0.0,307,74,1.7584651708602905,-0.08101882040500641,11840,0.32468265295028687
0.0,308,75,1.7582032680511475,-0.046634040772914886,12000,0.08687064796686172
0.0,308,76,1.7577301263809204,-0.2322588562965393,12160,0.3158220946788788
0.0,308,77,1.7570521831512451,0.22205650806427002,12320,0.8658400774002075
0.0,308,78,1.7567256689071655,0.09041433036327362,12480,0.23396790027618408
0.0,308,79,1.7560033798217773,0.06323640048503876,12640,0.48053741455078125
0.0,308,80,1.7549501657485962,0.2776908278465271,12800,0.2454483062028885
0.0,308,81,1.7540220022201538,0.31085851788520813,12960,0.8634761571884155
0.0,307,82,1.752591848373413,-0.10103240609169006,13120,0.4095093607902527
0.0,307,83,1.750994324684143,-0.08214177936315536,13280,0.27025482058525085
-1.1920928955078125e-07,307,84,1.7492430210113525,0.08511646836996078,13440,0.717113196849823
-1.1920928955078125e-07,307,85,1.7480405569076538,0.22551371157169342,13600,0.3839690387248993
0.0,308,86,1.7466576099395752,0.016116835176944733,13760,0.49591168761253357
0.0,308,87,1.7458912134170532,0.23930591344833374,13920,0.4319136142730713
-1.1920928955078125e-07,308,88,1.7446081638336182,0.019142996519804,14080,0.5599538683891296
0.0,308,89,1.7427539825439453,0.32148975133895874,14240,0.33724600076675415
0.0,308,90,1.7406949996948242,0.4294094145298004,14400,0.7652255892753601
0.0,308,91,1.7381141185760498,0.07948725670576096,14560,0.45775920152664185
1.7881393432617188e-07,308,92,1.736316442489624,-0.15037141740322113,14720,0.16909638047218323
1.1920928955078125e-07,308,93,1.7344595193862915,0.7450823783874512,14880,0.7277007699012756
0.0,308,94,1.7324565649032593,0.9081245064735413,15040,1.1175600290298462
0.0,308,95,1.7304702997207642,-0.4180218577384949,15200,0.374744713306427
0.0,308,96,1.7282304763793945,0.17629414796829224,15360,0.17674371600151062
0.0,308,97,1.7259302139282227,-0.5762578845024109,15520,0.2832159399986267
1.1920928955078125e-07,308,98,1.7236350774765015,0.663767397403717,15680,0.6518647074699402
0.0,308,99,1.721513032913208,-0.42769262194633484,15840,0.5305848717689514
0.0,308,100,1.7195804119110107,-0.14264507591724396,16000,0.04677089676260948
5.960464477539063e-08,307,101,1.717669129371643,0.7181036472320557,16160,0.910169780254364
-1.1920928955078125e-07,307,102,1.7161247730255127,-0.17336580157279968,16320,0.5568024516105652
0.0,307,103,1.7150309085845947,-0.15770946443080902,16480,0.36113137006759644
0.0,307,104,1.7138830423355103,-0.16599589586257935,16640,0.18302923440933228
-1.1920928955078125e-07,306,105,1.7128016948699951,-0.1916007101535797,16800,0.27613866329193115
0.0,306,106,1.7114661931991577,-0.38294240832328796,16960,0.5251204371452332
0.0,306,107,1.7101576328277588,-0.350515753030777,17120,0.13042844831943512
0.0,306,108,1.7092891931533813,0.07551168650388718,17280,0.17891381680965424
-1.1920928955078125e-07,306,109,1.7081167697906494,0.20328378677368164,17440,0.2531655430793762
-1.1920928955078125e-07,306,110,1.7070022821426392,0.09054861962795258,17600,0.7395564913749695
