# {"t_start": 1543548639.4980764, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-21.0,760,7.757111
-21.0,764,14.131978
-21.0,762,20.861888
-21.0,760,27.335378
-21.0,763,34.071082
-21.0,757,40.750958
-21.0,758,47.499248
-21.0,763,54.195785
-21.0,810,60.962875
-21.0,757,67.559617
-21.0,760,73.934198
-20.0,958,82.497107
-21.0,874,89.671069
-18.0,1100,99.529787
-21.0,787,106.137249
-21.0,879,113.661198
-20.0,840,120.427352
-21.0,823,127.773636
-20.0,857,135.301087
-21.0,817,142.144257
-21.0,878,149.555625
-21.0,942,157.389478
-20.0,980,165.634289
-20.0,978,173.525233
-20.0,1007,181.886235
-20.0,978,190.556582
-21.0,940,198.531428
-21.0,946,207.165223
-21.0,783,213.714267
-20.0,955,221.446625
-21.0,1339,232.810738
-21.0,780,239.431179
-21.0,787,245.850863
-20.0,956,253.759298
-21.0,942,262.197568
-21.0,884,269.396969
-19.0,1155,279.131996
-21.0,1246,289.926375
-21.0,1238,300.517194
-21.0,885,308.05312
-20.0,1287,318.701383
-20.0,1364,329.90734
-18.0,1333,341.40749
-17.0,1720,355.70087
-15.0,1901,372.093797
-19.0,1807,387.328507
-21.0,1863,403.498564
-20.0,1706,418.088202
-19.0,1574,431.242541
-19.0,2064,448.794929
-18.0,1919,464.821445
-19.0,1450,477.616514
-20.0,1456,489.902177
-19.0,1683,504.064388
-19.0,1243,514.90675
-19.0,2057,532.307597
-20.0,1626,545.815752
-16.0,2094,563.05905
-20.0,1509,576.217829
-15.0,2078,593.930795
-15.0,2257,612.779141
-17.0,2443,633.57392
-15.0,2773,656.536254
-18.0,2840,680.627631
-17.0,2703,704.112346
-6.0,3693,734.372347
-16.0,2989,759.692817
-18.0,2706,783.248394
-16.0,2925,808.571605
-7.0,3755,839.534626
-18.0,2818,863.724384
-18.0,2873,887.311054
-6.0,4114,923.129995
3.0,4118,957.965332
-16.0,2871,982.082686
-2.0,3730,1014.044828
-9.0,3136,1040.546537
-8.0,3313,1068.588468
-6.0,3281,1095.220508
-2.0,4499,1132.627689
1.0,4835,1173.137549
-10.0,2726,1196.13746
3.0,5331,1242.096359
-5.0,4069,1276.345092
-14.0,3107,1301.869941
