# {"t_start": 1543803434.2705827, "env_id": "DemonAttackNoFrameskip-v0"} 
r,l,t
70.0,696,11.578464
150.0,951,23.153233
310.0,2265,51.52097
205.0,1461,69.57994
100.0,725,78.285059
50.0,386,82.848985
235.0,2279,111.167258
265.0,2128,137.448155
175.0,777,146.666246
110.0,2351,175.925763
385.0,2069,201.247965
220.0,910,212.618598
265.0,2097,238.624083
80.0,1891,261.646778
150.0,876,272.25689
190.0,1460,290.137215
420.0,3087,328.244896
140.0,682,336.815817
190.0,1232,351.851586
100.0,529,358.437723
40.0,367,362.962815
140.0,747,371.942082
310.0,2179,399.132821
280.0,1419,416.718186
325.0,2793,451.119194
120.0,1350,467.995454
150.0,896,479.395066
150.0,1023,491.748645
100.0,1086,505.13874
250.0,1178,519.914688
80.0,696,528.234475
90.0,847,538.955771
100.0,701,547.476664
400.0,3011,584.904716
250.0,1031,597.83241
265.0,944,609.215819
160.0,1458,627.323599
235.0,1520,646.389973
120.0,715,655.450146
90.0,2086,681.26089
110.0,934,693.036138
220.0,920,704.166975
150.0,902,715.540535
190.0,4407,770.306412
60.0,681,778.553311
80.0,726,787.743426
50.0,444,793.022175
175.0,1120,807.086262
500.0,2414,837.065637
175.0,783,846.900989
150.0,679,855.133947
220.0,1016,867.961565
295.0,1712,889.178551
205.0,1157,903.503619
120.0,780,912.87373
265.0,1363,929.86171
140.0,1940,953.85566
175.0,1527,972.82431
250.0,1599,992.683104
220.0,1735,1014.326274
310.0,2103,1040.49559
150.0,1306,1056.66759
190.0,913,1067.867897
140.0,1106,1081.841932
220.0,917,1092.984625
520.0,5954,1167.420814
80.0,552,1174.277767
220.0,1384,1191.313468
340.0,2143,1218.189951
100.0,969,1230.083514
220.0,1103,1243.753365
265.0,1085,1257.512566
130.0,587,1264.529396
385.0,1739,1286.085047
140.0,832,1296.534835
120.0,817,1306.433252
100.0,684,1315.157482
205.0,1115,1328.863989
110.0,925,1340.188872
420.0,2595,1372.713205
90.0,966,1384.364728
140.0,970,1396.391309
150.0,1183,1411.337629
160.0,1096,1424.668845
280.0,1309,1440.898131
70.0,648,1449.077787
90.0,1871,1472.115258
60.0,361,1476.579175
130.0,928,1488.047462
70.0,316,1491.95222
190.0,1113,1505.779842
90.0,627,1513.560255
340.0,3059,1551.853501
100.0,2278,1580.314905
150.0,2056,1605.927251
205.0,1028,1618.699757
150.0,866,1629.511961
205.0,1062,1642.582863
100.0,741,1651.79284
130.0,632,1659.589689
80.0,667,1667.868721
100.0,600,1675.176607
50.0,539,1681.826645
90.0,650,1689.76132
40.0,332,1693.81248
130.0,727,1702.533488
120.0,1200,1717.380187
235.0,1153,1731.572459
130.0,1088,1744.994461
130.0,641,1752.750561
370.0,1418,1770.22139
100.0,769,1779.721789
150.0,1117,1793.433769
120.0,3314,1834.31156
205.0,2146,1860.752222
120.0,1210,1875.72669
310.0,1359,1892.571176
110.0,744,1901.77093
340.0,2220,1929.34692
140.0,869,1940.111388
50.0,305,1943.796276
190.0,1331,1960.386752
150.0,839,1970.758747
70.0,445,1976.223827
220.0,1202,1991.279047
140.0,726,2000.147532
130.0,677,2008.570181
190.0,980,2020.653522
150.0,776,2030.179723
340.0,3477,2073.351192
150.0,1154,2087.629429
60.0,444,2093.079897
110.0,677,2101.344444
110.0,480,2107.321614
385.0,1467,2125.439634
80.0,616,2133.009794
235.0,1624,2153.146634
370.0,1730,2174.598825
160.0,990,2186.84228
250.0,1112,2200.388257
50.0,244,2203.353461
130.0,827,2213.576151
130.0,904,2224.722344
150.0,1058,2237.769912
100.0,487,2243.764951
355.0,2068,2269.300607
220.0,1247,2284.790943
30.0,449,2290.343182
190.0,1635,2310.669936
175.0,1074,2323.930234
175.0,718,2332.713721
40.0,257,2335.864593
235.0,2022,2360.926923
100.0,628,2368.691048
220.0,1578,2388.211437
190.0,1406,2405.543416
175.0,1247,2420.962216
80.0,584,2428.034469
110.0,744,2437.210294
295.0,2058,2462.71482
80.0,625,2470.433152
150.0,1462,2488.417107
140.0,1039,2501.331361
220.0,2119,2527.644929
480.0,2204,2554.870115
140.0,1071,2568.131668
265.0,1199,2583.013895
190.0,1002,2595.382043
140.0,1111,2609.076568
130.0,710,2617.811908
120.0,496,2623.865911
860.0,1814,2646.239576
90.0,676,2654.57816
110.0,709,2663.276211
190.0,4137,2714.729691
190.0,1478,2733.036382
100.0,871,2743.838414
130.0,1058,2756.908552
120.0,944,2768.581849
140.0,859,2779.102493
90.0,482,2785.004254
310.0,1654,2805.390505
130.0,768,2814.886496
385.0,1645,2835.17428
175.0,1287,2851.092408
235.0,912,2862.367106
160.0,1317,2878.611557
100.0,737,2887.740946
205.0,2750,2921.772036
205.0,1019,2934.329999
640.0,7018,3021.300849
90.0,629,3028.988528
40.0,402,3033.785893
120.0,1630,3053.972987
355.0,1771,3075.86047
110.0,1949,3100.069715
235.0,1085,3113.551394
100.0,591,3120.761769
90.0,624,3128.353089
140.0,958,3140.233545
110.0,708,3148.873988
40.0,469,3154.590879
150.0,1168,3169.031027
140.0,1151,3183.221997
220.0,1434,3200.916079
355.0,1534,3219.736799
110.0,548,3226.405856
120.0,579,3233.542326
110.0,490,3239.519228
140.0,642,3247.339199
160.0,2978,3284.330064
150.0,1372,3301.361193
235.0,1454,3319.250663
265.0,1997,3343.933844
355.0,1219,3358.909396
110.0,451,3364.379497
100.0,442,3369.697496
70.0,539,3376.394519
190.0,1787,3398.380756
205.0,1077,3411.765268
160.0,1321,3428.015658
220.0,1060,3441.161155
150.0,1070,3454.394525
100.0,639,3462.152949
140.0,612,3469.678583
140.0,1389,3486.900432
325.0,1349,3503.630128
860.0,1876,3526.684923
150.0,1305,3542.71306
140.0,984,3554.889446
110.0,1600,3574.644437
70.0,550,3581.349229
160.0,2236,3608.980933
310.0,2159,3635.708532
160.0,875,3646.440824
100.0,676,3654.714125
130.0,1116,3668.451281
340.0,1353,3685.051388
70.0,525,3691.517866
130.0,656,3699.518539
140.0,1028,3712.222636
40.0,448,3717.699121
80.0,505,3723.765745
150.0,784,3733.472482
420.0,2792,3767.936085
80.0,5141,3831.603752
120.0,836,3841.877974
150.0,1056,3854.963103
340.0,2240,3882.646656
265.0,1944,3906.732292
235.0,1044,3919.457552
10.0,228,3922.200534
80.0,438,3927.494465
60.0,521,3933.924869
60.0,390,3938.654166
325.0,2800,3973.35956
250.0,1820,3995.75221
175.0,1490,4014.057256
60.0,666,4022.186457
235.0,3435,4064.716202
340.0,2905,4100.710554
160.0,879,4111.493979
80.0,1089,4124.916261
205.0,1059,4137.911508
80.0,983,4150.068573
140.0,1246,4165.359929
110.0,862,4175.879091
190.0,1009,4188.235303
235.0,1541,4207.325819
190.0,922,4218.617488
580.0,1710,4239.747115
140.0,534,4246.31958
100.0,614,4253.801331
110.0,835,4264.093135
150.0,992,4276.365573
235.0,986,4288.581173
70.0,921,4299.890069
120.0,799,4309.799687
70.0,586,4317.006931
220.0,1132,4330.97187
205.0,855,4341.385151
140.0,1125,4355.168842
110.0,880,4366.003495
130.0,627,4373.672764
90.0,518,4379.935287
120.0,530,4386.443547
60.0,726,4395.394449
50.0,523,4401.746785
60.0,457,4407.365008
130.0,2043,4432.433981
250.0,1016,4444.910135
70.0,478,4450.765831
90.0,1156,4464.966783
80.0,2786,4499.442069
250.0,914,4510.621673
110.0,747,4519.719329
205.0,1117,4533.520464
130.0,838,4543.843079
120.0,547,4550.541246
120.0,609,4557.998484
250.0,1566,4577.257229
190.0,1154,4591.446126
80.0,428,4596.651179
