approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.018431721,0.2993164,nan,nan,-0.42653632164001465,565,1,0.6802198,-0.0052020513,128,1.8099255561828613,1024,0.22494934
0.006269531,0.24511719,242.0,10.0,0.3964812159538269,913,2,1.1121058,-0.005162043,256,2.9314653873443604,2048,0.19533832
0.004962233,0.19921875,262.0,25.0,0.3935621380805969,882,3,0.7901729,-0.0062656943,384,4.092566728591919,3072,0.18060751
0.005438704,0.23217773,329.0,50.0,0.3088923692703247,907,4,1.0228927,-0.009765998,512,5.221597671508789,4096,0.1431813
0.0071361293,0.2758789,329.0,50.0,0.3142356276512146,903,5,1.0516526,-0.0095460955,640,6.356258869171143,5120,0.08315087
0.0077682263,0.31567383,476.8,124.0,0.48406875133514404,907,6,1.0448225,-0.005312383,768,7.484965801239014,6144,0.1325493
0.006906306,0.29003906,603.75,172.5,0.41451674699783325,879,7,1.0666431,-0.0004637132,896,8.64937424659729,7168,0.14770114
0.006556755,0.27416992,599.0,162.0,0.3764532804489136,893,8,0.9579868,-0.007455725,1024,9.795628786087036,8192,0.12513398
0.0045531844,0.2109375,618.6363636363636,184.0909090909091,0.389803409576416,874,9,1.0343344,-0.0075231134,1152,10.967149496078491,9216,0.10995196
0.0039787414,0.16992188,591.0,169.16666666666666,0.24339723587036133,893,10,0.7006823,-0.0071648005,1280,12.113432884216309,10240,0.1523977
0.0059278226,0.24291992,591.2142857142857,166.07142857142858,0.27681541442871094,882,11,0.98973364,-0.008975977,1408,13.27428674697876,11264,0.065349236
0.005271239,0.2109375,610.5,170.0,0.5772420763969421,875,12,0.9171985,-0.010128361,1536,14.444810390472412,12288,0.071477436
0.0050119874,0.2163086,601.9411764705883,167.64705882352942,0.12640494108200073,881,13,1.017011,-0.011380281,1664,15.607520341873169,13312,0.15371312
0.0037771051,0.16577148,633.7368421052631,176.57894736842104,0.34657955169677734,881,14,0.79479605,-0.0104364315,1792,16.769906997680664,14336,0.100378886
0.0054857754,0.21850586,633.7368421052631,176.57894736842104,0.4966754913330078,886,15,0.97826743,-0.005386821,1920,17.925509929656982,15360,0.12067773
0.005037016,0.2043457,625.3181818181819,179.77272727272728,0.478654146194458,877,16,0.855232,-0.006902163,2048,19.09417414665222,16384,0.06194934
0.004443604,0.19506836,628.3913043478261,179.34782608695653,0.4172772169113159,879,17,1.0059884,-0.0069011105,2176,20.259181261062622,17408,0.1139143
0.0072658956,0.22753906,642.32,204.2,0.4495498538017273,889,18,0.9740401,-0.007115954,2304,21.41146683692932,18432,0.06526508
0.004378117,0.2290039,643.9230769230769,201.15384615384616,0.11068069934844971,875,19,1.0341046,-0.010359491,2432,22.581560850143433,19456,0.143587
0.004345315,0.2109375,643.6785714285714,199.82142857142858,0.4275349974632263,891,20,1.0335371,-0.010380091,2560,23.731040716171265,20480,0.05580423
