explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
5.960464477539063e-08,270,116,1.7484865188598633,0.17718836665153503,18560,0.4038931727409363
0.0,270,117,1.7480226755142212,-0.4062219560146332,18720,0.38183218240737915
0.0,270,118,1.7479318380355835,0.26948103308677673,18880,0.606187641620636
0.0,271,119,1.7471030950546265,0.4711224436759949,19040,0.7841761708259583
0.0,271,120,1.7462393045425415,0.14887259900569916,19200,0.3375123143196106
0.0,271,121,1.7458789348602295,-0.08119020611047745,19360,0.6545386910438538
0.0,271,122,1.7450711727142334,-0.22840775549411774,19520,0.17641320824623108
0.0,271,123,1.7443501949310303,0.1470481902360916,19680,0.7059983015060425
0.0,272,124,1.7434918880462646,0.582506000995636,19840,0.5113455653190613
0.0,272,125,1.742887258529663,-0.13381905853748322,20000,0.35852864384651184
5.960464477539063e-08,272,126,1.7426426410675049,0.2745131552219391,20160,0.3975181579589844
0.0,272,127,1.742749810218811,-0.1018567755818367,20320,0.4609750807285309
0.0,272,128,1.7432339191436768,-0.27779367566108704,20480,0.07739748805761337
-1.1920928955078125e-07,273,129,1.7436199188232422,-0.3007412254810333,20640,0.07716277986764908
0.0,273,130,1.7439601421356201,0.2585476040840149,20800,0.8132570385932922
0.0,273,131,1.7437080144882202,-0.5769791603088379,20960,0.37310853600502014
5.960464477539063e-08,273,132,1.743612289428711,-0.5675544142723083,21120,0.26954782009124756
0.0,273,133,1.7433278560638428,-0.10521138459444046,21280,0.21266531944274902
0.0,274,134,1.7428878545761108,-0.43635016679763794,21440,0.1745842546224594
0.0,274,135,1.7422571182250977,-0.09967438131570816,21600,0.347648561000824
0.0,274,136,1.7419869899749756,-0.1903882920742035,21760,0.2772572636604309
0.0,274,137,1.7415215969085693,0.24905814230442047,21920,0.4169793128967285
1.1920928955078125e-07,274,138,1.7410942316055298,0.256345272064209,22080,0.28463220596313477
0.0,275,139,1.7404849529266357,0.007513325661420822,22240,0.442513644695282
0.0,275,140,1.7398083209991455,-0.279439777135849,22400,0.6814976930618286
0.0,275,141,1.73907470703125,0.006607513874769211,22560,0.1761372983455658
1.1920928955078125e-07,275,142,1.7382965087890625,0.1788661628961563,22720,0.2823837399482727
0.0,275,143,1.7372633218765259,0.19503609836101532,22880,0.36469346284866333
0.0,275,144,1.7367477416992188,-0.7298071980476379,23040,0.49108344316482544
0.0,276,145,1.736594557762146,-0.22342447936534882,23200,0.11736152321100235
-1.1920928955078125e-07,276,146,1.7364097833633423,0.06201827526092529,23360,0.9498821496963501
-1.1920928955078125e-07,276,147,1.736391305923462,0.09570495039224625,23520,0.38412198424339294
-1.1920928955078125e-07,276,148,1.7363628149032593,-0.12291296571493149,23680,0.2972401976585388
0.0,276,149,1.736530065536499,-0.19846412539482117,23840,0.13218629360198975
0.0,277,150,1.7363065481185913,0.3707233667373657,24000,0.5147041082382202
-1.1920928955078125e-07,277,151,1.7360293865203857,0.39482617378234863,24160,0.5345012545585632
0.0,277,152,1.7354180812835693,-0.12028218060731888,24320,0.5206024050712585
5.960464477539063e-08,277,153,1.7352163791656494,-0.3705172538757324,24480,0.14105883240699768
0.0,277,154,1.7352415323257446,2.6946887373924255e-05,24640,0.14625707268714905
-1.1920928955078125e-07,277,155,1.7348716259002686,0.42686936259269714,24800,0.47424396872520447
0.0,277,156,1.7340894937515259,0.38446035981178284,24960,0.6846325993537903
0.0,278,157,1.7331680059432983,0.356047123670578,25120,0.7546395063400269
1.1920928955078125e-07,278,158,1.7322009801864624,0.5603859424591064,25280,0.9431010484695435
0.0,278,159,1.7307666540145874,0.593609094619751,25440,0.860266387462616
0.0,278,160,1.7295122146606445,-0.30617326498031616,25600,0.4947386384010315
0.0,278,161,1.7281224727630615,0.23369954526424408,25760,0.32492393255233765
0.0,278,162,1.7268056869506836,-0.10349712520837784,25920,0.38995736837387085
-2.384185791015625e-07,279,163,1.7256708145141602,0.2287987470626831,26080,0.3436679542064667
0.0,279,164,1.7248003482818604,0.5722975730895996,26240,0.49666404724121094
0.0,279,165,1.7236512899398804,0.034050729125738144,26400,0.31256967782974243
0.0,279,166,1.7226190567016602,-0.12173538655042648,26560,0.4719063639640808
5.960464477539063e-08,279,167,1.7212865352630615,-0.42095455527305603,26720,0.30307525396347046
-1.1920928955078125e-07,279,168,1.7204172611236572,-0.40890616178512573,26880,0.17399783432483673
0.0,280,169,1.7198301553726196,0.2572033107280731,27040,0.31836533546447754
0.0,280,170,1.7192656993865967,-0.0001449640840291977,27200,0.17600879073143005
0.0,280,171,1.718580961227417,0.666325569152832,27360,0.9695440530776978
0.0,280,172,1.7181495428085327,0.10501144081354141,27520,0.4944106936454773
0.0,280,173,1.7177770137786865,-0.4370403587818146,27680,0.2021963894367218
0.0,280,174,1.7167890071868896,0.11848244816064835,27840,0.6531363725662231
0.0,280,175,1.7157886028289795,0.4317805767059326,28000,0.5889946818351746
5.960464477539063e-08,280,176,1.7152016162872314,-0.2109953612089157,28160,0.23541152477264404
5.960464477539063e-08,280,177,1.7147657871246338,-0.017447160556912422,28320,0.677247941493988
0.0,281,178,1.7141720056533813,0.20514696836471558,28480,0.6197077035903931
0.0,281,179,1.7133086919784546,-0.2325369119644165,28640,0.4090043902397156
0.0,281,180,1.7124541997909546,0.41871345043182373,28800,0.6452897787094116
0.0,281,181,1.7114665508270264,-0.2361418753862381,28960,0.1694185882806778
0.0,281,182,1.7107582092285156,0.4559175968170166,29120,0.5134248733520508
-1.1920928955078125e-07,281,183,1.7103700637817383,0.09430815279483795,29280,0.804272472858429
0.0,281,184,1.7103757858276367,-0.30180102586746216,29440,0.4362049996852875
0.0,281,185,1.7104313373565674,-0.10795662552118301,29600,0.10916741192340851
0.0,282,186,1.7106802463531494,0.06061483919620514,29760,0.5040379166603088
0.0,282,187,1.71091628074646,-0.49543872475624084,29920,0.39097052812576294
0.0,282,188,1.7107353210449219,-0.5236727595329285,30080,0.2565383017063141
1.1920928955078125e-07,282,189,1.710575819015503,-0.3205971121788025,30240,0.2378421276807785
-1.1920928955078125e-07,282,190,1.710050344467163,0.7192692756652832,30400,0.6926474571228027
0.0,282,191,1.7098109722137451,0.2678443491458893,30560,0.8566523790359497
0.0,282,192,1.7099659442901611,-0.07239888608455658,30720,0.18636253476142883
0.0,282,193,1.7097265720367432,0.43659427762031555,30880,0.4765414297580719
0.0,282,194,1.710296392440796,0.4474555552005768,31040,0.5800592303276062
0.0,283,195,1.7104692459106445,0.8355951905250549,31200,0.689515233039856
0.0,283,196,1.7104676961898804,-0.15759913623332977,31360,0.6908093690872192
-1.1920928955078125e-07,283,197,1.7107254266738892,0.35492557287216187,31520,0.5998644828796387
0.0,283,198,1.7110897302627563,-0.24507558345794678,31680,0.4415197968482971
0.0,283,199,1.7114770412445068,-0.4989810585975647,31840,0.3160911202430725
0.0,283,200,1.7119563817977905,-0.20144331455230713,32000,0.6746962666511536
0.0,283,201,1.7129542827606201,-0.082364521920681,32160,0.27018535137176514
0.0,283,202,1.713963270187378,-0.30003154277801514,32320,0.3911518454551697
0.0,283,203,1.7153278589248657,-0.2257988154888153,32480,0.333060622215271
0.0,283,204,1.7164194583892822,0.5789975523948669,32640,0.6550030708312988
0.0,284,205,1.717760443687439,0.6679372787475586,32800,0.7694220542907715
1.1920928955078125e-07,284,206,1.7193472385406494,0.6247496008872986,32960,0.7853819131851196
0.0,284,207,1.7208595275878906,-0.35080215334892273,33120,0.44167256355285645
1.1920928955078125e-07,284,208,1.7218906879425049,-0.39642876386642456,33280,0.374367892742157
0.0,284,209,1.7227541208267212,-0.22909340262413025,33440,0.5361422896385193
0.0,284,210,1.7230075597763062,0.3029318153858185,33600,0.3842359483242035
-1.1920928955078125e-07,284,211,1.7231203317642212,0.3453996479511261,33760,0.39555034041404724
0.0,284,212,1.7236264944076538,-0.2541026771068573,33920,0.37436121702194214
0.0,284,213,1.7242218255996704,0.6596774458885193,34080,0.7053325772285461
0.0,284,214,1.7250406742095947,0.1746191829442978,34240,0.32047396898269653
0.0,284,215,1.7258985042572021,-0.815438449382782,34400,0.4858999252319336
-1.1920928955078125e-07,285,216,1.7267234325408936,-0.055432338267564774,34560,0.117670938372612
0.0,285,217,1.7277641296386719,0.11691811680793762,34720,0.17437340319156647
0.0,285,218,1.7290117740631104,0.15234604477882385,34880,0.7337897419929504
1.7881393432617188e-07,285,219,1.7300279140472412,0.19769248366355896,35040,0.3793336749076843
5.960464477539063e-08,285,220,1.7304569482803345,0.21773862838745117,35200,0.760111927986145
0.0,285,221,1.730739951133728,0.07686056941747665,35360,0.5492693185806274
0.0,285,222,1.7313015460968018,-0.1431674361228943,35520,0.3701857030391693
0.0,285,223,1.7319074869155884,-0.4793439507484436,35680,0.7864111661911011
0.0,285,224,1.7322559356689453,-0.15218482911586761,35840,0.04337424784898758
0.0,285,225,1.7325475215911865,0.47422266006469727,36000,0.594478964805603
0.0,285,226,1.7324979305267334,0.877950131893158,36160,1.0425827503204346
0.0,285,227,1.7326593399047852,0.4376937747001648,36320,0.7280024886131287
-1.1920928955078125e-07,285,228,1.7331472635269165,0.10453107953071594,36480,0.24521248042583466
0.0,285,229,1.7338016033172607,-0.2574176490306854,36640,0.2904731333255768
0.0,286,230,1.7344204187393188,-0.16401124000549316,36800,0.21910174190998077
1.1920928955078125e-07,286,231,1.7348577976226807,-0.3107805550098419,36960,0.15831010043621063
1.7881393432617188e-07,286,232,1.735180139541626,-0.5382288694381714,37120,0.27444523572921753
1.1920928955078125e-07,286,233,1.735525369644165,-0.29199957847595215,37280,0.058446068316698074
0.0,286,234,1.7357194423675537,0.021676497533917427,37440,0.4289507269859314
0.0,286,235,1.7353357076644897,-0.14310771226882935,37600,0.5787776708602905
0.0,286,236,1.734555959701538,0.3000516891479492,37760,0.8799884915351868
0.0,286,237,1.733691930770874,0.1333409547805786,37920,0.2099718600511551
0.0,286,238,1.7325652837753296,0.3167268633842468,38080,0.6764599680900574
0.0,286,239,1.7315587997436523,0.4911881983280182,38240,0.39052239060401917
0.0,286,240,1.730957269668579,-0.22721484303474426,38400,0.9007071256637573
1.1920928955078125e-07,286,241,1.7304584980010986,-0.35367250442504883,38560,0.11882162094116211
-1.1920928955078125e-07,286,242,1.729910135269165,-0.318212628364563,38720,0.10016320645809174
0.0,286,243,1.7295459508895874,-0.41118791699409485,38880,0.4456546902656555
-1.1920928955078125e-07,287,244,1.7292048931121826,0.038206618279218674,39040,0.6558687090873718
1.7881393432617188e-07,287,245,1.729252576828003,0.1471189558506012,39200,0.3794057071208954
-2.384185791015625e-07,287,246,1.7290194034576416,-0.1107424795627594,39360,0.2182949036359787
1.1920928955078125e-07,287,247,1.7287858724594116,0.003063468262553215,39520,0.26790204644203186
0.0,287,248,1.7290884256362915,-0.46613168716430664,39680,0.49830666184425354
-1.1920928955078125e-07,287,249,1.729431390762329,0.1076732873916626,39840,0.2321455478668213
0.0,287,250,1.7295866012573242,-0.7717756032943726,40000,0.4467144012451172
5.960464477539063e-08,287,251,1.7297446727752686,0.3297358751296997,40160,0.4172074794769287
0.0,287,252,1.7303940057754517,0.45486074686050415,40320,0.5924376249313354
5.960464477539063e-08,287,253,1.7308018207550049,0.6051920652389526,40480,0.5641053318977356
0.0,287,254,1.7309669256210327,-0.19252854585647583,40640,0.7763569951057434
0.0,287,255,1.730569839477539,-0.392019659280777,40800,0.43198662996292114
0.0,287,256,1.7304569482803345,-0.3823469579219818,40960,0.34128138422966003
0.0,287,257,1.7308228015899658,-0.24556520581245422,41120,0.22469064593315125
-1.1920928955078125e-07,287,258,1.7309424877166748,-0.5369348526000977,41280,0.4141561985015869
0.0,287,259,1.730871558189392,0.00794513151049614,41440,0.3484097123146057
-1.1920928955078125e-07,288,260,1.7304563522338867,0.025226807221770287,41600,0.22098234295845032
5.960464477539063e-08,288,261,1.7300527095794678,-0.2605465054512024,41760,0.2023206502199173
0.0,288,262,1.729727029800415,0.17595010995864868,41920,0.6167138814926147
0.0,288,263,1.7290382385253906,0.4198248088359833,42080,0.544178307056427
0.0,288,264,1.728151559829712,0.334903746843338,42240,0.44494205713272095
0.0,288,265,1.7277476787567139,0.125708669424057,42400,0.7240133881568909
5.960464477539063e-08,288,266,1.7275959253311157,0.637880802154541,42560,0.8617826700210571
1.7881393432617188e-07,288,267,1.7274818420410156,0.07177219539880753,42720,0.1799481064081192
-1.1920928955078125e-07,288,268,1.7278190851211548,-0.42106881737709045,42880,0.34439367055892944
0.0,288,269,1.7282295227050781,-0.03400234505534172,43040,0.32673540711402893
0.0,288,270,1.7284431457519531,-0.19946157932281494,43200,0.18505552411079407
0.0,288,271,1.728816032409668,0.060022611171007156,43360,0.25974327325820923
-1.1920928955078125e-07,288,272,1.728785514831543,0.40813615918159485,43520,0.7663937211036682
-1.1920928955078125e-07,288,273,1.728340744972229,-0.2603471875190735,43680,0.49848252534866333
-1.1920928955078125e-07,288,274,1.727585792541504,-0.3493340015411377,43840,0.3786998689174652
0.0,288,275,1.7265348434448242,0.3341306746006012,44000,0.3787849545478821
0.0,288,276,1.725388526916504,0.3076188862323761,44160,0.4638294577598572
0.0,288,277,1.7243869304656982,-0.37458014488220215,44320,0.3449905514717102
-1.1920928955078125e-07,288,278,1.723252534866333,-0.06769058853387833,44480,0.36042332649230957
0.0,289,279,1.7215230464935303,0.018964171409606934,44640,0.19876250624656677
1.1920928955078125e-07,289,280,1.7200307846069336,-0.46485772728919983,44800,0.20943064987659454
5.960464477539063e-08,289,281,1.7185945510864258,-0.2784848213195801,44960,0.20076480507850647
-1.1920928955078125e-07,289,282,1.7166187763214111,-0.4512850046157837,45120,0.21989481151103973
0.0,289,283,1.7148048877716064,-0.566999077796936,45280,0.2597338557243347
0.0,289,284,1.7126414775848389,-0.22845932841300964,45440,0.2998047173023224
0.0,289,285,1.7103294134140015,-0.04009941592812538,45600,0.4299073815345764
-1.1920928955078125e-07,289,286,1.7086551189422607,-0.2749220132827759,45760,0.2409084588289261
0.0,289,287,1.7072349786758423,0.17325620353221893,45920,0.8345252871513367
0.0,289,288,1.7060524225234985,0.2580947279930115,46080,0.4131898283958435
0.0,289,289,1.7050602436065674,0.2447579801082611,46240,0.7183421850204468
0.0,289,290,1.7041696310043335,0.4084150791168213,46400,1.0466829538345337
0.0,289,291,1.7040764093399048,0.21532127261161804,46560,0.4831334948539734
0.0,289,292,1.7039932012557983,-0.17957660555839539,46720,0.15796932578086853
0.0,289,293,1.7040714025497437,0.06595281511545181,46880,0.36811670660972595
0.0,289,294,1.7041208744049072,0.5908730030059814,47040,0.6682931184768677
1.7881393432617188e-07,289,295,1.7041127681732178,0.4569053649902344,47200,0.8676531910896301
0.0,289,296,1.7037479877471924,-0.2205788493156433,47360,0.35787665843963623
0.0,289,297,1.7029917240142822,0.12360774725675583,47520,0.2727016806602478
0.0,289,298,1.7020652294158936,0.19433912634849548,47680,0.3605392873287201
0.0,289,299,1.701096773147583,-0.3831269443035126,47840,0.6429343819618225
0.0,289,300,1.6995890140533447,-0.12195581197738647,48000,0.32947224378585815
0.0,289,301,1.697875738143921,0.015307342633605003,48160,0.2597530484199524
0.0,290,302,1.6964061260223389,-0.21251645684242249,48320,0.017165282741189003
0.0,290,303,1.6951210498809814,-0.0028650835156440735,48480,0.4903530478477478
1.7881393432617188e-07,290,304,1.6936235427856445,-0.12207493931055069,48640,0.17180199921131134
-1.1920928955078125e-07,290,305,1.692323923110962,0.09308378398418427,48800,0.4715784192085266
1.1920928955078125e-07,290,306,1.691110610961914,0.048730187118053436,48960,0.45510584115982056
5.960464477539063e-08,290,307,1.6898396015167236,-0.5571222305297852,49120,0.28766292333602905
1.1920928955078125e-07,290,308,1.6886402368545532,-0.41426995396614075,49280,0.16069571673870087
0.0,290,309,1.687157392501831,-0.41878464818000793,49440,0.7793514728546143
0.0,290,310,1.684997320175171,-0.17783567309379578,49600,0.31064286828041077
0.0,290,311,1.68269944190979,-0.22540685534477234,49760,0.43843021988868713
1.7881393432617188e-07,290,312,1.680087685585022,-0.015827469527721405,49920,0.14665082097053528
0.0,290,313,1.6776392459869385,-0.10090844333171844,50080,0.3095167279243469
0.0,290,314,1.6754190921783447,0.0922832041978836,50240,0.6163684129714966
0.0,290,315,1.6730737686157227,0.08237741887569427,50400,0.46624889969825745
0.0,290,316,1.6707029342651367,-0.017499998211860657,50560,0.18067193031311035
0.0,290,317,1.668535590171814,-0.17100778222084045,50720,0.38188403844833374
-1.1920928955078125e-07,290,318,1.6675224304199219,-0.33168554306030273,50880,0.4079335629940033
-1.1920928955078125e-07,290,319,1.6663395166397095,-0.44969019293785095,51040,0.21875998377799988
0.0,290,320,1.665501594543457,-0.10092979669570923,51200,0.1506497859954834
0.0,290,321,1.6650021076202393,0.23262962698936462,51360,0.19379639625549316
0.0,290,322,1.664376974105835,0.11930090934038162,51520,0.5322204232215881
0.0,290,323,1.6630380153656006,-0.2814013659954071,51680,0.40548378229141235
-1.1920928955078125e-07,290,324,1.6613130569458008,0.22768232226371765,51840,0.43741336464881897
0.0,290,325,1.6595337390899658,0.5233370661735535,52000,0.9171856641769409
-1.1920928955078125e-07,290,326,1.6581073999404907,-0.133999764919281,52160,0.4233885705471039
1.1920928955078125e-07,290,327,1.656399130821228,0.11877749115228653,52320,0.5916573405265808
0.0,291,328,1.654740333557129,-0.13711713254451752,52480,0.2993542551994324
0.0,291,329,1.6529386043548584,-0.1726643145084381,52640,0.18428030610084534
0.0,291,330,1.6512792110443115,0.41121166944503784,52800,0.5062875151634216
0.0,291,331,1.6495546102523804,0.4588386118412018,52960,0.719323992729187
-1.1920928955078125e-07,291,332,1.647714376449585,0.16983938217163086,53120,0.6936183571815491
0.0,291,333,1.6470930576324463,0.03762482851743698,53280,0.4981505274772644
-1.1920928955078125e-07,291,334,1.6466619968414307,-0.47853508591651917,53440,0.23931217193603516
0.0,291,335,1.6460883617401123,-0.3956238627433777,53600,0.16042670607566833
-1.1920928955078125e-07,291,336,1.6454789638519287,-0.06588403880596161,53760,0.11381019651889801
0.0,291,337,1.645241141319275,0.3258337676525116,53920,0.32760459184646606
0.0,291,338,1.6454616785049438,-0.36479225754737854,54080,0.6398829817771912
1.1920928955078125e-07,291,339,1.6458146572113037,0.35080763697624207,54240,0.5598828196525574
0.0,291,340,1.646918535232544,0.28599846363067627,54400,0.4368955194950104
