# {"t_start": 1543014459.3177576, "env_id": "QbertNoFrameskip-v0"} 
r,l,t
200.0,284,7.407341
375.0,329,11.561259
25.0,288,15.204188
75.0,299,18.918359
350.0,402,24.102288
375.0,430,28.894546
25.0,293,32.358773
100.0,273,35.913232
200.0,299,39.811368
150.0,271,43.452705
350.0,298,47.480072
175.0,270,50.902542
75.0,273,54.072806
525.0,365,58.417569
250.0,335,62.833392
150.0,377,67.756207
150.0,319,72.02996
150.0,324,76.384932
200.0,336,80.49554
275.0,300,84.08971
250.0,285,87.685538
300.0,397,93.354196
225.0,289,97.696537
125.0,254,101.433449
75.0,247,105.161136
775.0,462,111.473442
125.0,283,114.859748
600.0,492,121.325211
300.0,397,126.461605
675.0,472,132.784564
350.0,399,138.210263
300.0,343,142.623747
250.0,329,146.608529
175.0,301,150.293919
125.0,309,154.155592
250.0,317,158.335999
225.0,322,162.725461
425.0,437,168.943195
350.0,422,174.292036
275.0,319,178.153175
300.0,351,182.350723
175.0,276,185.796625
225.0,289,189.528505
225.0,304,193.430696
250.0,318,197.812166
325.0,445,203.521857
375.0,299,207.120777
300.0,300,210.654769
250.0,365,215.218629
250.0,380,220.198269
225.0,349,224.926896
300.0,339,229.577551
200.0,385,234.41227
325.0,334,238.560283
25.0,250,241.391428
225.0,423,246.702279
300.0,361,251.445311
300.0,472,257.886961
525.0,381,263.009163
125.0,341,267.090487
175.0,276,270.295898
250.0,333,274.258954
200.0,291,278.162198
275.0,322,282.454189
375.0,379,287.52668
250.0,312,291.746523
200.0,327,295.819622
175.0,343,299.802615
300.0,345,303.902858
275.0,301,307.889528
150.0,334,312.258569
375.0,395,317.598155
575.0,386,322.79974
250.0,299,326.303439
225.0,428,331.418456
325.0,368,335.919999
200.0,362,340.571187
125.0,287,344.396148
750.0,444,350.429248
250.0,314,354.503925
275.0,433,359.633149
150.0,340,363.664391
400.0,430,369.269485
125.0,338,373.737194
250.0,310,377.919755
375.0,430,383.703832
375.0,397,388.448719
375.0,487,394.314715
250.0,272,397.900332
150.0,359,402.512953
225.0,337,407.073604
150.0,293,410.983447
275.0,302,414.774952
250.0,286,418.257895
225.0,347,422.40539
150.0,260,425.427378
300.0,395,430.582682
625.0,420,436.262146
300.0,418,441.942066
225.0,297,445.641026
300.0,358,450.062324
225.0,316,453.804999
275.0,320,457.945747
275.0,379,462.803632
325.0,434,468.627308
300.0,315,472.833593
200.0,353,477.226799
125.0,320,481.104759
275.0,343,485.117317
300.0,393,490.396518
200.0,313,494.436582
275.0,317,498.664052
175.0,330,503.082862
375.0,335,507.162124
250.0,315,510.88215
225.0,366,515.276831
175.0,291,519.117921
250.0,368,523.992643
300.0,394,529.321434
375.0,445,535.187715
200.0,306,538.744947
350.0,417,543.845373
150.0,314,547.903393
175.0,374,552.7478
325.0,358,557.467776
275.0,306,561.60552
175.0,328,565.648129
200.0,407,570.506074
150.0,346,574.725213
125.0,283,578.303173
125.0,255,581.583662
200.0,338,586.551531
325.0,394,592.246382
250.0,287,595.75849
125.0,264,598.730661
400.0,332,602.576906
275.0,338,606.936719
150.0,329,611.104202
300.0,358,615.827261
225.0,301,619.689144
250.0,327,623.67494
200.0,292,627.021044
225.0,345,631.082337
1150.0,475,637.268538
250.0,352,641.921256
125.0,250,645.114439
250.0,302,649.034313
225.0,293,652.41197
325.0,328,656.275988
625.0,450,662.033395
425.0,429,667.656034
325.0,408,672.939347
375.0,383,677.621013
250.0,371,681.943777
275.0,361,686.503675
275.0,416,691.830978
200.0,333,696.270433
450.0,462,702.105003
300.0,379,706.560179
200.0,345,710.694521
625.0,390,715.685672
175.0,318,719.889951
350.0,382,724.84392
525.0,388,729.664168
150.0,401,734.353997
225.0,333,738.488231
300.0,309,742.394045
300.0,323,746.535939
275.0,303,750.513989
175.0,333,754.627311
325.0,296,758.027904
175.0,341,762.404123
275.0,323,766.437927
150.0,296,770.415633
350.0,350,775.013572
325.0,350,779.203513
300.0,299,782.745936
250.0,344,787.16923
225.0,329,791.330816
175.0,339,795.842851
650.0,399,800.774021
300.0,357,804.964437
275.0,361,809.441271
275.0,431,815.048912
225.0,299,818.93138
250.0,370,823.670395
225.0,357,827.956634
175.0,352,832.397813
250.0,294,836.040946
250.0,309,840.137373
800.0,494,846.606045
275.0,302,850.131817
250.0,283,853.567564
175.0,305,857.472269
150.0,293,861.25969
250.0,323,865.518183
400.0,383,870.390821
275.0,416,875.307707
275.0,299,879.153286
200.0,330,883.450414
275.0,324,887.662148
150.0,287,891.425923
375.0,415,896.326761
250.0,308,900.05386
300.0,382,904.907443
100.0,346,909.517051
375.0,435,915.286309
375.0,474,920.90342
125.0,282,924.192013
325.0,427,929.259728
175.0,346,933.663814
400.0,398,938.891419
225.0,376,943.790271
525.0,439,948.923357
250.0,291,952.247048
175.0,341,956.113191
325.0,497,962.001216
325.0,328,966.30152
250.0,315,970.357987
650.0,427,975.765927
375.0,378,980.081867
500.0,374,984.478879
250.0,386,988.970293
225.0,374,993.330968
225.0,316,997.142014
175.0,301,1001.157746
350.0,421,1006.639534
525.0,419,1011.647877
700.0,478,1017.256472
275.0,310,1020.830201
175.0,300,1024.227268
300.0,309,1027.848428
350.0,440,1033.614894
700.0,479,1039.844424
250.0,294,1043.308718
250.0,360,1047.656889
150.0,273,1050.770218
225.0,386,1055.365983
300.0,413,1060.330189
750.0,515,1067.184148
225.0,397,1072.197315
275.0,401,1076.883609
475.0,345,1080.912086
175.0,278,1084.24883
300.0,438,1089.542608
225.0,352,1094.15676
225.0,294,1097.960298
250.0,359,1102.392134
600.0,366,1106.54845
350.0,341,1110.652137
150.0,310,1114.297273
275.0,330,1118.251854
150.0,306,1122.277642
175.0,314,1126.350453
225.0,433,1131.871707
175.0,347,1135.94442
650.0,508,1142.09669
275.0,279,1145.358454
275.0,402,1150.112901
200.0,381,1155.128187
275.0,411,1160.625556
225.0,323,1164.479443
350.0,375,1168.84855
425.0,486,1174.787542
300.0,316,1178.49005
175.0,291,1181.958654
275.0,291,1185.795797
225.0,354,1190.40663
175.0,322,1194.330271
250.0,311,1198.000366
325.0,361,1202.263675
350.0,454,1207.495265
300.0,376,1211.695421
300.0,311,1215.165701
300.0,408,1219.80214
450.0,536,1225.886601
275.0,347,1229.85122
250.0,287,1233.332048
475.0,335,1237.645997
675.0,481,1243.78945
300.0,327,1247.653085
175.0,320,1251.326915
350.0,544,1257.685103
375.0,331,1261.394122
325.0,446,1266.346662
300.0,351,1270.306225
275.0,289,1273.518193
300.0,355,1277.592682
225.0,368,1281.647247
325.0,408,1286.474958
300.0,338,1291.005726
275.0,455,1296.798895
475.0,576,1303.65325
325.0,377,1308.127947
325.0,396,1312.664387
300.0,366,1316.679024
175.0,278,1319.844116
300.0,380,1324.081405
300.0,372,1328.266595
225.0,360,1332.356803
250.0,290,1335.603401
350.0,368,1339.727437
225.0,342,1344.254743
250.0,305,1348.137689
400.0,407,1353.019773
475.0,457,1358.446756
250.0,346,1362.461352
250.0,356,1366.579801
275.0,331,1370.285894
475.0,561,1376.66825
325.0,359,1380.761923
300.0,392,1385.154806
200.0,425,1389.86901
225.0,298,1393.277198
475.0,490,1399.607048
800.0,477,1405.436054
375.0,449,1410.759831
300.0,446,1416.07276
300.0,358,1420.290365
250.0,288,1423.54498
325.0,378,1427.781193
300.0,397,1432.354434
275.0,321,1435.915623
375.0,411,1440.55674
275.0,332,1444.259665
650.0,460,1449.805402
250.0,341,1454.009295
400.0,454,1459.557496
200.0,387,1464.090843
325.0,413,1468.921919
400.0,419,1473.77643
350.0,350,1477.837564
300.0,380,1482.204425
300.0,369,1486.421521
350.0,404,1490.909626
350.0,413,1495.67984
300.0,340,1499.455658
625.0,412,1504.417798
325.0,330,1508.448419
250.0,441,1513.640357
300.0,377,1518.166486
275.0,337,1522.078939
425.0,452,1527.37815
275.0,354,1531.622612
650.0,377,1535.936505
325.0,344,1539.73867
250.0,339,1543.621445
325.0,327,1547.250585
325.0,386,1551.67449
300.0,425,1556.713581
375.0,367,1561.207329
300.0,373,1565.609679
325.0,395,1570.238454
300.0,383,1574.810629
300.0,366,1579.068425
275.0,335,1583.056497
275.0,322,1586.856741
425.0,466,1592.146121
450.0,362,1596.166106
725.0,557,1602.665374
300.0,287,1605.852278
275.0,349,1609.86086
350.0,399,1614.717081
275.0,332,1618.649988
275.0,378,1623.123689
275.0,342,1627.156757
300.0,378,1631.628246
425.0,443,1636.900467
250.0,334,1640.791937
400.0,342,1644.76484
200.0,278,1647.935117
375.0,352,1651.886613
200.0,357,1655.866992
375.0,321,1659.540325
250.0,311,1663.053291
250.0,323,1666.671464
375.0,335,1670.589276
375.0,463,1676.177705
325.0,346,1680.307323
325.0,303,1683.793534
400.0,386,1688.412505
725.0,443,1693.679163
400.0,407,1698.377077
375.0,354,1702.575288
275.0,323,1706.143996
250.0,343,1710.02701
250.0,305,1713.502523
475.0,504,1719.188938
250.0,405,1723.820273
475.0,483,1729.428113
250.0,290,1732.809084
375.0,483,1738.647013
375.0,359,1742.90599
350.0,318,1746.739567
375.0,383,1751.181727
375.0,368,1755.483472
350.0,388,1760.093206
275.0,408,1764.667595
425.0,454,1769.798034
325.0,367,1773.947425
450.0,451,1779.082966
425.0,443,1784.043899
300.0,328,1787.787654
350.0,384,1792.40591
275.0,297,1795.931925
325.0,394,1800.684004
400.0,494,1806.695415
800.0,510,1812.700731
325.0,365,1816.921771
325.0,386,1821.414766
375.0,382,1825.738625
425.0,442,1830.601292
625.0,415,1835.231294
300.0,390,1839.614773
475.0,604,1846.531745
425.0,496,1852.351364
325.0,340,1856.534466
375.0,335,1860.498976
450.0,483,1866.279748
650.0,501,1872.212048
175.0,322,1875.901306
400.0,520,1882.069744
750.0,478,1887.371557
700.0,472,1892.659512
600.0,377,1896.962482
425.0,436,1901.829973
425.0,437,1906.695057
750.0,454,1911.728078
900.0,690,1919.766261
375.0,453,1925.266788
575.0,408,1930.18373
400.0,395,1934.889908
300.0,308,1938.426382
350.0,416,1943.301659
325.0,390,1947.878871
425.0,501,1953.69348
250.0,443,1958.638957
375.0,473,1963.876357
350.0,438,1968.718524
475.0,603,1975.56397
400.0,626,1982.542082
400.0,487,1988.038097
400.0,384,1992.480148
400.0,602,1999.782397
725.0,418,2004.852398
375.0,415,2009.716916
325.0,380,2014.085377
725.0,677,2022.132358
475.0,652,2029.57589
450.0,552,2035.723078
750.0,489,2041.20068
300.0,305,2044.535249
400.0,376,2048.8046
400.0,442,2053.695646
475.0,544,2059.838036
350.0,306,2063.250165
400.0,432,2068.282373
