# {"t_start": 1542767622.285048, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-21.0,824,12.260732
-20.0,834,21.217855
-20.0,835,29.221258
-21.0,824,38.238663
-21.0,819,47.259277
-20.0,837,55.252984
-21.0,847,64.075426
-21.0,821,73.108061
-21.0,908,81.946238
-20.0,917,91.534485
-21.0,760,99.9521
-21.0,826,108.065253
-21.0,822,116.511784
-20.0,960,127.044873
-21.0,787,134.831139
-20.0,893,144.112804
-21.0,1006,155.060287
-20.0,884,163.85544
-21.0,850,172.206258
-20.0,954,182.571074
-20.0,900,191.970818
-21.0,762,199.275176
-21.0,760,207.15696
-21.0,764,215.49991
-21.0,762,223.575536
-21.0,759,230.88563
-21.0,764,238.379039
-20.0,912,248.207792
-19.0,1128,260.169133
-21.0,881,268.523181
-20.0,840,277.224374
-21.0,820,286.24634
-21.0,896,295.495801
-21.0,776,302.963515
-20.0,867,311.681723
-20.0,899,321.503392
-19.0,1090,332.742194
-21.0,964,341.93762
-20.0,969,352.253183
-21.0,848,361.647936
-21.0,885,370.360584
-21.0,789,377.936118
-20.0,920,387.595521
-20.0,1064,399.428792
-20.0,926,408.349226
-21.0,1245,420.912916
-21.0,900,430.882705
-21.0,851,439.596197
-21.0,818,447.445483
-21.0,962,457.295404
-19.0,1061,468.960764
-21.0,960,478.616538
-21.0,944,487.735625
-20.0,917,497.722106
-21.0,973,508.232682
-20.0,1007,517.896831
-21.0,991,528.262587
-20.0,1062,540.128115
-21.0,938,549.177189
-21.0,976,559.045367
-18.0,1241,572.776849
-20.0,914,581.763687
-21.0,819,589.862995
-21.0,839,599.039694
-21.0,927,609.126658
-21.0,944,618.175298
-20.0,1183,630.558055
-21.0,946,641.050739
-20.0,974,650.516756
-20.0,1006,660.724139
-20.0,927,670.886592
-21.0,881,680.02108
-21.0,931,689.025069
-19.0,1112,700.916336
-20.0,975,711.508732
-18.0,1346,724.440539
-20.0,1018,735.514647
-19.0,1326,749.511252
-20.0,988,758.976346
-19.0,1207,772.205336
-21.0,1141,784.137891
-18.0,1196,795.672988
