# {"t_start": 1542561083.8848593, "env_id": "PongNoFrameskip-v0"} 
r,l,t
-20.0,842,12.195135
-21.0,786,21.206403
-21.0,763,28.902528
-21.0,757,36.816944
-21.0,867,46.366974
-21.0,760,54.469685
-21.0,762,61.815736
-21.0,840,70.571679
-20.0,960,81.103497
-19.0,1114,92.37728
-20.0,939,102.053282
-19.0,978,112.809192
-21.0,817,121.271178
-20.0,924,130.485476
-20.0,839,139.436989
-21.0,792,148.29727
-20.0,985,158.3297
-21.0,819,166.802877
-20.0,885,176.560262
-20.0,915,186.396781
-21.0,932,195.60694
-20.0,836,204.612552
-21.0,883,214.554927
-19.0,1022,224.862581
-21.0,841,233.64889
-21.0,759,242.050446
-20.0,909,252.164939
-18.0,1151,263.714528
-21.0,883,273.316254
-19.0,981,284.457776
-21.0,759,291.902532
-21.0,761,299.727905
-21.0,879,309.513885
-20.0,943,319.967878
-21.0,761,327.491911
-21.0,881,337.07885
-19.0,978,348.080423
-19.0,928,357.781524
-21.0,761,365.256241
-21.0,758,373.497697
-21.0,759,382.127752
-21.0,761,390.308009
-21.0,760,397.829248
-21.0,762,405.951978
-20.0,943,416.600643
-20.0,917,426.155434
-21.0,883,435.212544
-21.0,787,443.818384
-21.0,761,452.465381
-19.0,1005,462.713042
-21.0,777,470.948066
-20.0,869,480.514346
-19.0,1038,491.771315
-21.0,761,499.279037
-21.0,913,509.111138
-20.0,1040,521.047419
-21.0,908,530.231636
-20.0,863,539.344496
-21.0,908,549.67894
-19.0,917,559.458683
-20.0,961,569.451277
-21.0,779,578.01221
-21.0,836,587.564851
-21.0,759,595.230246
-21.0,819,603.787383
-19.0,1035,615.244544
-21.0,763,623.498062
-21.0,879,632.350159
-21.0,880,642.012276
-21.0,852,651.747704
-21.0,880,660.552984
-21.0,915,670.266761
-19.0,1019,681.857786
-20.0,943,691.428291
-20.0,881,700.775049
-21.0,871,710.632855
-20.0,835,719.50125
-21.0,853,728.332672
-20.0,962,739.007702
-19.0,941,749.235773
-21.0,868,758.453471
-19.0,1055,770.429761
-21.0,1154,782.432354
-21.0,1125,794.79094
-18.0,1015,806.099241
-21.0,789,814.165828
-20.0,979,825.037102
-20.0,1062,836.50139
-21.0,763,844.572268
-21.0,819,853.858155
-20.0,1156,866.926411
-20.0,961,877.936774
-20.0,1050,890.104171
-20.0,1005,900.877188
-21.0,806,910.213138
-21.0,789,918.671737
-21.0,817,927.281742
-19.0,931,937.737322
-21.0,798,946.493464
-20.0,1004,957.857777
-20.0,871,968.295406
-21.0,906,978.365536
-21.0,815,987.715972
-20.0,1044,999.403884
-20.0,1055,1010.999759
-21.0,1055,1022.689385
-21.0,912,1032.116814
-21.0,883,1042.007356
-21.0,850,1051.340838
-21.0,761,1059.575729
-20.0,868,1069.382982
-20.0,840,1078.153182
-18.0,1133,1090.57956
-21.0,823,1099.43281
-20.0,1017,1109.825438
-21.0,761,1118.501053
-21.0,843,1127.097371
-21.0,875,1136.441988
-20.0,1049,1148.003025
-21.0,903,1155.889221
-20.0,937,1164.7924
-21.0,881,1172.378665
-21.0,839,1179.403239
-20.0,868,1186.548856
-20.0,1097,1195.752654
-21.0,757,1202.016572
-21.0,762,1208.310577
-21.0,881,1215.63083
-20.0,855,1222.648829
-20.0,964,1230.565643
-18.0,1056,1239.345377
-21.0,821,1246.074826
-21.0,874,1253.335974
-20.0,1067,1262.117303
-20.0,892,1269.448514
-21.0,914,1279.96961
-21.0,777,1287.667975
-19.0,1022,1296.884843
-19.0,1076,1306.352135
-20.0,933,1314.222786
-21.0,820,1321.092492
-21.0,854,1328.284239
-21.0,823,1335.020738
-21.0,879,1342.281351
-21.0,787,1348.887978
-21.0,930,1356.861749
-19.0,998,1365.047601
-21.0,822,1371.803919
-20.0,841,1378.960483
-20.0,1036,1387.42651
-21.0,810,1394.083386
-21.0,882,1401.353097
-21.0,825,1408.119633
-20.0,892,1415.511591
-21.0,909,1423.015669
-21.0,881,1430.453344
-20.0,1061,1439.275128
-20.0,883,1446.567518
-20.0,930,1454.271804
-21.0,883,1461.561871
-21.0,972,1469.678273
-20.0,1027,1478.050301
-21.0,764,1484.333795
-20.0,926,1492.02732
-19.0,1115,1501.336534
-21.0,871,1508.448391
-21.0,891,1515.936246
-21.0,820,1522.633003
-21.0,816,1529.235623
-21.0,818,1535.929615
-21.0,850,1542.990987
-21.0,762,1549.277378
-20.0,891,1556.533099
-20.0,1037,1565.041909
-21.0,961,1573.013559
-19.0,1026,1581.398189
-21.0,999,1589.635761
-20.0,885,1596.981397
-19.0,1133,1606.426127
-19.0,1079,1615.278597
-20.0,1002,1623.478236
-19.0,1063,1632.201127
-20.0,951,1640.012795
-21.0,782,1646.411748
-21.0,788,1652.944103
-21.0,761,1659.403207
-21.0,764,1665.67853
-21.0,759,1671.977775
-21.0,878,1679.176311
-21.0,758,1685.40873
-21.0,758,1691.748904
-21.0,760,1697.965074
-21.0,760,1704.245048
-20.0,898,1711.835393
-20.0,1065,1721.532524
-21.0,972,1731.052791
-21.0,847,1738.534837
-21.0,821,1745.689319
-20.0,1275,1756.212406
-20.0,892,1763.601141
-21.0,821,1770.556583
-21.0,1005,1779.184888
-20.0,830,1786.029522
-21.0,882,1793.436394
-21.0,779,1799.828156
-20.0,832,1806.664444
-20.0,859,1813.707662
-21.0,881,1821.077161
-21.0,824,1828.009038
-21.0,787,1834.577111
-20.0,863,1841.741718
-20.0,895,1849.099366
-21.0,940,1856.832515
-21.0,777,1863.218661
-20.0,864,1870.410588
-19.0,1045,1879.553615
-21.0,790,1887.145601
-20.0,943,1894.898137
-21.0,788,1901.345109
-20.0,840,1908.253456
-21.0,909,1915.7697
-19.0,1114,1924.847715
-20.0,963,1932.694391
-21.0,775,1939.250218
-20.0,1020,1947.589164
-21.0,761,1953.789512
-21.0,824,1960.522628
-21.0,881,1967.712745
-20.0,973,1975.615324
-20.0,1022,1984.014977
-21.0,1000,1992.264771
-20.0,975,2000.240858
-21.0,1033,2008.681033
-20.0,865,2016.430587
